Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Shane Edwards,10.0,12.0,22.0,4.0,1.0,0.0,5.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,11.0,11.0,19.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,535.0,4.0,8.0,1.0,81.0,1,Home,2,4.0,3.0,4.0,5.0,3.0
Brandon Ellis,12.0,10.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,8.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,241.0,5.0,9.0,0.0,71.0,1,Home,0,5.0,6.0,0.0,5.0,5.0
David Astbury,7.0,14.0,21.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,11.0,11.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,181.0,4.0,11.0,0.0,93.0,1,Home,0,7.0,7.0,1.0,1.0,3.0
Dion Prestia,12.0,9.0,21.0,1.0,0.0,0.0,7.0,0.0,1.0,5.0,7.0,1.0,0.0,3.0,0.0,11.0,10.0,18.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,372.0,3.0,3.0,1.0,71.0,1,Home,0,1.0,1.0,6.0,4.0,3.0
Kamdyn Mcintosh,15.0,5.0,20.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,15.0,16.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,561.0,5.0,1.0,0.0,81.0,1,Home,0,2.0,2.0,4.0,7.0,4.0
Jack Higgins,7.0,13.0,20.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,14.0,6.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,160.0,0.0,5.0,1.0,71.0,1,Home,0,1.0,1.0,0.0,5.0,5.0
Dustin Martin,13.0,6.0,19.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,1.0,1.0,12.0,9.0,12.0,4.0,3.0,3.0,1.0,3.0,0.0,6.0,276.0,7.0,2.0,0.0,83.0,1,Home,0,0.0,1.0,0.0,6.0,7.0
Toby Nankervis,11.0,8.0,19.0,5.0,0.0,0.0,2.0,24.0,0.0,2.0,4.0,2.0,3.0,1.0,1.0,12.0,6.0,12.0,3.0,0.0,6.0,0.0,1.0,3.0,4.0,118.0,2.0,4.0,0.0,83.0,1,Home,0,2.0,5.0,2.0,4.0,7.0
Jayden Short,13.0,6.0,19.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,5.0,4.0,0.0,1.0,1.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,549.0,6.0,2.0,0.0,80.0,1,Home,0,4.0,4.0,1.0,3.0,3.0
Nathan Broad,10.0,8.0,18.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,5.0,13.0,15.0,1.0,0.0,6.0,4.0,0.0,0.0,2.0,141.0,5.0,9.0,0.0,84.0,1,Home,0,5.0,6.0,3.0,2.0,3.0
