Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Luke Ryan,25.0,7.0,32.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,4.0,23.0,29.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,677.0,3.0,13.0,0.0,94.0,1,Home,3,13.0,13.0,2.0,4.0,3.0
Ed Langdon,16.0,13.0,29.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,9.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,319.0,6.0,5.0,1.0,86.0,1,Home,0,7.0,7.0,2.0,4.0,9.0
Michael Walters,17.0,10.0,27.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,7.0,3.0,2.0,3.0,0.0,15.0,13.0,25.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,380.0,4.0,3.0,2.0,88.0,1,Home,0,0.0,0.0,1.0,6.0,2.0
Reece Conca,14.0,13.0,27.0,5.0,0.0,0.0,5.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,3.0,19.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,229.0,5.0,4.0,1.0,75.0,1,Home,0,5.0,5.0,4.0,0.0,9.0
David Mundy,10.0,16.0,26.0,3.0,0.0,0.0,4.0,0.0,1.0,4.0,6.0,2.0,0.0,0.0,1.0,16.0,10.0,21.0,0.0,1.0,2.0,0.0,3.0,3.0,8.0,301.0,3.0,4.0,0.0,73.0,1,Home,1,3.0,2.0,4.0,7.0,5.0
Nathan Fyfe,10.0,13.0,23.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,6.0,8.0,1.0,1.0,4.0,9.0,13.0,15.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,224.0,4.0,2.0,2.0,60.0,1,Home,0,3.0,2.0,4.0,2.0,8.0
Adam Cerra,14.0,9.0,23.0,7.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,8.0,14.0,16.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,260.0,5.0,5.0,0.0,79.0,1,Home,0,7.0,7.0,5.0,3.0,7.0
Bradley Hill,17.0,5.0,22.0,7.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,19.0,17.0,0.0,2.0,1.0,2.0,0.0,2.0,4.0,602.0,4.0,1.0,0.0,82.0,1,Home,0,7.0,5.0,1.0,4.0,5.0
Darcy Tucker,8.0,13.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,11.0,8.0,19.0,0.0,0.0,3.0,1.0,0.0,1.0,6.0,295.0,3.0,6.0,0.0,82.0,1,Home,0,0.0,0.0,4.0,6.0,2.0
Rory Lobb,11.0,6.0,17.0,4.0,1.0,0.0,1.0,28.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,6.0,9.0,10.0,2.0,1.0,5.0,0.0,0.0,3.0,4.0,232.0,6.0,1.0,0.0,86.0,1,Home,0,2.0,3.0,1.0,3.0,7.0
