Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Matt Crouch,11.0,35.0,46.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,9.0,2.0,2.0,1.0,0.0,17.0,30.0,39.0,0.0,0.0,2.0,0.0,4.0,5.0,6.0,228.0,2.0,3.0,0.0,78.0,1,Home,2,4.0,4.0,5.0,6.0,7.0
Rory Laird,21.0,20.0,41.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,5.0,0.0,0.0,8.0,31.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,452.0,8.0,6.0,0.0,84.0,1,Home,3,9.0,9.0,2.0,4.0,11.0
Rory Sloane,6.0,23.0,29.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,11.0,3.0,0.0,2.0,2.0,20.0,11.0,22.0,0.0,0.0,2.0,0.0,6.0,5.0,3.0,147.0,6.0,8.0,1.0,79.0,1,Home,0,3.0,3.0,5.0,3.0,7.0
Bryce Gibbs,14.0,13.0,27.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,7.0,20.0,19.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,381.0,3.0,1.0,0.0,76.0,1,Home,0,2.0,2.0,5.0,6.0,8.0
Rory Atkins,15.0,12.0,27.0,6.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,5.0,22.0,19.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,423.0,7.0,3.0,2.0,77.0,1,Home,0,6.0,6.0,1.0,2.0,8.0
Tom Lynch,17.0,6.0,23.0,8.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,1.0,5.0,17.0,14.0,1.0,2.0,0.0,2.0,0.0,0.0,7.0,387.0,3.0,2.0,0.0,88.0,1,Home,0,7.0,6.0,0.0,5.0,9.0
Paul Seedsman,16.0,7.0,23.0,7.0,0.0,2.0,4.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,5.0,18.0,19.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,574.0,4.0,1.0,0.0,82.0,1,Home,0,7.0,6.0,4.0,6.0,4.0
Wayne Milera,14.0,9.0,23.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,1.0,2.0,21.0,21.0,1.0,0.0,7.0,1.0,0.0,0.0,2.0,355.0,3.0,4.0,0.0,79.0,1,Home,0,6.0,7.0,3.0,2.0,2.0
David MacKay,12.0,10.0,22.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,20.0,17.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,400.0,2.0,2.0,0.0,78.0,1,Home,0,3.0,3.0,1.0,3.0,5.0
Hugh Greenwood,7.0,14.0,21.0,4.0,2.0,1.0,7.0,0.0,0.0,2.0,4.0,4.0,1.0,0.0,1.0,12.0,9.0,13.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,167.0,2.0,1.0,0.0,78.0,1,Home,0,4.0,3.0,7.0,6.0,8.0
Richard Douglas,12.0,8.0,20.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,6.0,13.0,12.0,0.0,0.0,4.0,0.0,1.0,1.0,5.0,333.0,6.0,2.0,0.0,85.0,1,Home,0,6.0,6.0,1.0,5.0,8.0
Tom Doedee,10.0,10.0,20.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,6.0,14.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,220.0,5.0,9.0,0.0,63.0,1,Home,0,8.0,9.0,4.0,2.0,5.0
Andy Otten,10.0,9.0,19.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,9.0,12.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,220.0,3.0,8.0,0.0,100.0,1,Home,0,4.0,5.0,1.0,2.0,4.0
Jake Kelly,10.0,9.0,19.0,9.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,2.0,3.0,15.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,223.0,2.0,5.0,0.0,94.0,1,Home,0,9.0,9.0,1.0,2.0,2.0
Sam Jacobs,7.0,10.0,17.0,5.0,0.0,2.0,2.0,27.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,15.0,15.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,157.0,0.0,2.0,0.0,78.0,1,Home,0,4.0,5.0,2.0,5.0,2.0
Mitch McGovern,12.0,3.0,15.0,9.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,12.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,256.0,4.0,4.0,2.0,79.0,1,Home,0,8.0,8.0,0.0,3.0,5.0
