Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Jake Lloyd,17.0,17.0,34.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,10.0,0.0,0.0,8.0,23.0,25.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,532.0,11.0,5.0,0.0,91.0,0,Home,0,5.0,5.0,2.0,4.0,9.0
Josh P. Kennedy,14.0,18.0,32.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,7.0,3.0,1.0,0.0,2.0,22.0,11.0,18.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,338.0,4.0,6.0,0.0,89.0,0,Home,0,1.0,1.0,2.0,5.0,14.0
Daniel Hannebery,11.0,20.0,31.0,4.0,1.0,1.0,9.0,0.0,0.0,3.0,6.0,3.0,4.0,0.0,1.0,14.0,18.0,22.0,0.0,2.0,0.0,0.0,1.0,5.0,7.0,280.0,2.0,4.0,3.0,81.0,0,Home,0,4.0,2.0,6.0,7.0,9.0
Luke Parker,11.0,12.0,23.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,13.0,2.0,0.0,3.0,0.0,19.0,4.0,13.0,0.0,0.0,2.0,0.0,5.0,8.0,5.0,116.0,3.0,1.0,0.0,81.0,0,Home,0,0.0,0.0,6.0,4.0,10.0
Nic Newman,15.0,8.0,23.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,10.0,13.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,514.0,5.0,6.0,1.0,83.0,0,Home,0,4.0,4.0,3.0,7.0,6.0
Zak Jones,12.0,10.0,22.0,4.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,1.0,3.0,2.0,1.0,7.0,13.0,20.0,1.0,0.0,7.0,1.0,0.0,1.0,4.0,566.0,6.0,6.0,0.0,82.0,0,Home,0,3.0,4.0,5.0,4.0,2.0
Callum Mills,14.0,7.0,21.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,8.0,11.0,14.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,380.0,6.0,8.0,1.0,91.0,0,Home,0,2.0,3.0,4.0,2.0,7.0
Lance Franklin,12.0,5.0,17.0,7.0,0.0,3.0,4.0,0.0,3.0,8.0,0.0,2.0,1.0,0.0,1.0,4.0,13.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,532.0,3.0,0.0,2.0,96.0,0,Home,0,5.0,5.0,2.0,6.0,7.0
Heath Grundy,10.0,7.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,5.0,11.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,353.0,4.0,8.0,0.0,88.0,0,Home,0,5.0,5.0,0.0,2.0,4.0
George Hewett,5.0,12.0,17.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,112.0,3.0,0.0,0.0,73.0,0,Home,0,2.0,2.0,6.0,3.0,8.0
Harrison Marsh,7.0,9.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,9.0,8.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,262.0,6.0,9.0,0.0,88.0,0,Home,0,2.0,2.0,1.0,2.0,4.0
Robbie Fox,7.0,8.0,15.0,1.0,1.0,0.0,7.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,10.0,6.0,10.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,187.0,4.0,2.0,2.0,76.0,0,Home,0,1.0,0.0,5.0,4.0,5.0
