Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Patrick Dangerfield,23.0,6.0,29.0,4.0,1.0,2.0,3.0,0.0,1.0,9.0,8.0,3.0,1.0,7.0,1.0,17.0,12.0,16.0,1.0,0.0,2.0,0.0,3.0,5.0,7.0,590.0,4.0,5.0,0.0,84.0,1,Home,2,3.0,4.0,3.0,6.0,13.0
Thomas Stewart,23.0,5.0,28.0,12.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,9.0,4.0,3.0,11.0,17.0,22.0,3.0,0.0,6.0,0.0,0.0,1.0,3.0,514.0,5.0,11.0,0.0,84.0,1,Home,0,9.0,12.0,2.0,3.0,6.0
Mitchell Duncan,20.0,7.0,27.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,7.0,2.0,1.0,6.0,21.0,23.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,483.0,2.0,2.0,0.0,81.0,1,Home,0,6.0,7.0,0.0,3.0,4.0
Gary Ablett,14.0,11.0,25.0,8.0,1.0,0.0,4.0,0.0,0.0,3.0,2.0,5.0,3.0,3.0,2.0,8.0,17.0,15.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,511.0,9.0,5.0,0.0,76.0,1,Home,0,8.0,7.0,4.0,6.0,10.0
Sam Menegola,10.0,13.0,23.0,4.0,2.0,0.0,10.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,13.0,17.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,289.0,1.0,3.0,3.0,81.0,1,Home,3,4.0,3.0,7.0,4.0,6.0
Joel Selwood,12.0,8.0,20.0,5.0,0.0,0.0,6.0,0.0,1.0,2.0,6.0,4.0,2.0,2.0,2.0,8.0,12.0,16.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,239.0,4.0,1.0,0.0,80.0,1,Home,0,5.0,5.0,6.0,2.0,4.0
Aaron Black,10.0,8.0,18.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,5.0,5.0,0.0,1.0,8.0,11.0,14.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,243.0,4.0,7.0,0.0,86.0,1,Home,0,8.0,8.0,4.0,1.0,4.0
Brandan Parfitt,9.0,9.0,18.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,141.0,3.0,2.0,1.0,83.0,1,Home,0,2.0,2.0,1.0,4.0,8.0
Zach Tuohy,11.0,6.0,17.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,4.0,13.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,331.0,5.0,4.0,1.0,91.0,1,Home,0,5.0,5.0,2.0,2.0,4.0
Jordan Murdoch,11.0,6.0,17.0,4.0,1.0,0.0,2.0,0.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,9.0,8.0,14.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,389.0,2.0,5.0,1.0,74.0,1,Home,0,3.0,4.0,1.0,3.0,3.0
Mark Blicavs,5.0,12.0,17.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,11.0,8.0,13.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,125.0,4.0,8.0,0.0,100.0,1,Home,0,3.0,4.0,0.0,2.0,4.0
