Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Jared Polec,22.0,7.0,29.0,4.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,2.0,4.0,3.0,0.0,10.0,18.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,744.0,5.0,7.0,0.0,85.0,0,Home,0,3.0,4.0,3.0,6.0,6.0
Oliver Wines,13.0,16.0,29.0,6.0,0.0,0.0,4.0,2.0,1.0,3.0,4.0,6.0,1.0,0.0,2.0,10.0,17.0,19.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,217.0,8.0,3.0,0.0,87.0,0,Home,1,6.0,5.0,4.0,3.0,10.0
Travis Boak,13.0,11.0,24.0,6.0,1.0,1.0,2.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,9.0,15.0,15.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,408.0,6.0,0.0,1.0,85.0,0,Home,0,6.0,5.0,1.0,5.0,9.0
Robbie Gray,14.0,10.0,24.0,4.0,2.0,0.0,6.0,0.0,1.0,3.0,4.0,2.0,0.0,3.0,0.0,12.0,10.0,16.0,0.0,0.0,2.0,1.0,1.0,3.0,9.0,381.0,3.0,6.0,3.0,84.0,0,Home,0,4.0,4.0,3.0,8.0,8.0
Jasper Pittard,17.0,6.0,23.0,9.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,9.0,7.0,1.0,1.0,5.0,19.0,16.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,691.0,10.0,3.0,0.0,81.0,0,Home,0,9.0,9.0,3.0,2.0,7.0
Chad Wingard,12.0,10.0,22.0,5.0,0.0,1.0,2.0,0.0,0.0,4.0,7.0,2.0,0.0,1.0,0.0,13.0,10.0,12.0,1.0,0.0,0.0,1.0,5.0,2.0,6.0,363.0,4.0,2.0,0.0,90.0,0,Home,0,4.0,5.0,2.0,6.0,10.0
Tom Rockliff,10.0,10.0,20.0,6.0,0.0,0.0,11.0,0.0,0.0,4.0,3.0,5.0,3.0,0.0,2.0,5.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,235.0,4.0,3.0,2.0,73.0,0,Home,0,6.0,6.0,9.0,2.0,9.0
Jarrod Lienert,15.0,5.0,20.0,5.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,2.0,2.0,1.0,0.0,7.0,14.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,379.0,2.0,7.0,0.0,79.0,0,Home,0,5.0,5.0,2.0,4.0,2.0
Justin Westhoff,8.0,11.0,19.0,4.0,1.0,0.0,3.0,12.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,8.0,12.0,14.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,224.0,3.0,2.0,3.0,89.0,0,Home,0,3.0,3.0,0.0,4.0,5.0
Darcy B-Jones,12.0,7.0,19.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,6.0,13.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,272.0,2.0,3.0,1.0,87.0,0,Home,0,5.0,5.0,3.0,1.0,7.0
Brad Ebert,9.0,8.0,17.0,4.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,4.0,0.0,1.0,2.0,7.0,9.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,203.0,3.0,5.0,3.0,83.0,0,Home,0,3.0,4.0,1.0,4.0,3.0
Dan Houston,12.0,5.0,17.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,11.0,14.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,237.0,2.0,6.0,0.0,88.0,0,Home,0,5.0,6.0,6.0,2.0,3.0
Tom Clurey,11.0,5.0,16.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,5.0,9.0,13.0,1.0,0.0,7.0,3.0,0.0,0.0,1.0,424.0,2.0,9.0,0.0,92.0,0,Home,0,8.0,9.0,3.0,1.0,3.0
Sam Gray,4.0,9.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,82.0,2.0,3.0,1.0,76.0,0,Home,0,2.0,2.0,1.0,1.0,4.0
Charlie Dixon,7.0,4.0,11.0,4.0,3.0,2.0,2.0,10.0,0.0,2.0,0.0,5.0,0.0,2.0,4.0,6.0,5.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,6.0,203.0,3.0,2.0,2.0,94.0,0,Home,0,2.0,1.0,0.0,6.0,6.0
Karl Amon,7.0,4.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,3.0,4.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,199.0,4.0,2.0,0.0,66.0,0,Home,0,2.0,2.0,1.0,1.0,2.0
Sam P-Pepper,5.0,6.0,11.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,255.0,4.0,1.0,1.0,71.0,0,Home,0,1.0,1.0,3.0,1.0,7.0
Jack Watts,6.0,4.0,10.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,170.0,3.0,1.0,2.0,83.0,0,Home,0,3.0,3.0,2.0,2.0,3.0
Jack Trengove,8.0,2.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94.0,2.0,4.0,0.0,75.0,0,Home,0,5.0,5.0,1.0,1.0,3.0
Lindsay Thomas,3.0,5.0,8.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,119.0,1.0,1.0,1.0,63.0,0,Home,0,2.0,2.0,0.0,2.0,4.0
Jack Hombsch,7.0,1.0,8.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,143.0,0.0,2.0,0.0,86.0,0,Home,0,6.0,6.0,4.0,1.0,0.0
Dougal Howard,5.0,0.0,5.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,96.0,0.0,2.0,0.0,84.0,0,Home,0,3.0,3.0,0.0,0.0,0.0
Lachie Whitfield,23.0,8.0,31.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,5.0,4.0,0.0,1.0,7.0,22.0,23.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,743.0,9.0,6.0,0.0,90.0,1,Away,3,8.0,8.0,2.0,4.0,8.0
Joshua Kelly,20.0,10.0,30.0,3.0,0.0,3.0,5.0,0.0,2.0,6.0,5.0,2.0,4.0,3.0,0.0,10.0,20.0,20.0,0.0,0.0,2.0,0.0,1.0,4.0,10.0,654.0,4.0,4.0,0.0,85.0,1,Away,2,3.0,3.0,5.0,8.0,10.0
Heath Shaw,20.0,8.0,28.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,5.0,10.0,13.0,18.0,3.0,0.0,4.0,0.0,0.0,1.0,7.0,505.0,10.0,10.0,0.0,86.0,1,Away,0,2.0,5.0,3.0,7.0,10.0
Callan Ward,18.0,10.0,28.0,6.0,0.0,2.0,4.0,2.0,0.0,6.0,9.0,2.0,4.0,1.0,0.0,13.0,16.0,19.0,0.0,0.0,1.0,0.0,4.0,5.0,7.0,560.0,5.0,1.0,0.0,82.0,1,Away,0,6.0,6.0,4.0,7.0,9.0
Jacob Hopper,15.0,13.0,28.0,5.0,2.0,0.0,2.0,0.0,0.0,6.0,7.0,6.0,1.0,0.0,2.0,13.0,15.0,16.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,369.0,3.0,2.0,0.0,80.0,1,Away,0,5.0,4.0,2.0,7.0,12.0
Stephen Coniglio,15.0,10.0,25.0,4.0,1.0,0.0,8.0,0.0,1.0,3.0,8.0,1.0,2.0,1.0,0.0,15.0,10.0,19.0,1.0,1.0,0.0,0.0,1.0,7.0,7.0,289.0,2.0,2.0,3.0,84.0,1,Away,0,3.0,3.0,5.0,6.0,6.0
Dylan Shiel,11.0,12.0,23.0,1.0,0.0,0.0,7.0,0.0,0.0,4.0,8.0,7.0,1.0,3.0,1.0,13.0,11.0,16.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,307.0,5.0,1.0,0.0,77.0,1,Away,0,1.0,1.0,7.0,6.0,7.0
