Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Jack Graham,23.0,13.0,36.0,8.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,2.0,4.0,31.0,30.0,0.0,1.0,0.0,2.0,1.0,0.0,10.0,472.0,1.0,2.0,2.0,86.0,1,Home,2,8.0,7.0,6.0,10.0,6.0
Nick Vlastuin,20.0,10.0,30.0,14.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,4.0,21.0,26.0,1.0,1.0,3.0,0.0,0.0,1.0,6.0,437.0,0.0,10.0,0.0,95.0,1,Home,0,13.0,13.0,2.0,6.0,4.0
Dion Prestia,13.0,16.0,29.0,6.0,1.0,0.0,4.0,0.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0,9.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,437.0,6.0,8.0,1.0,82.0,1,Home,0,6.0,6.0,3.0,8.0,5.0
Jayden Short,14.0,12.0,26.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,6.0,17.0,20.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,330.0,2.0,4.0,0.0,81.0,1,Home,0,6.0,6.0,0.0,5.0,6.0
Liam Baker,11.0,15.0,26.0,7.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,8.0,19.0,22.0,0.0,1.0,5.0,0.0,1.0,0.0,9.0,279.0,4.0,4.0,0.0,88.0,1,Home,1,7.0,6.0,1.0,7.0,4.0
Daniel Rioli,14.0,10.0,24.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,5.0,20.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,351.0,3.0,5.0,0.0,82.0,1,Home,0,9.0,9.0,2.0,6.0,4.0
Trent Cotchin,8.0,15.0,23.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,3.0,2.0,0.0,8.0,16.0,19.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,282.0,4.0,3.0,0.0,70.0,1,Home,0,4.0,4.0,1.0,6.0,4.0
Sydney Stack,12.0,10.0,22.0,9.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,3.0,1.0,1.0,0.0,7.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,348.0,4.0,4.0,0.0,80.0,1,Home,0,8.0,9.0,2.0,3.0,6.0
Thomson Dow,11.0,11.0,22.0,4.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,10.0,12.0,13.0,0.0,2.0,1.0,0.0,0.0,2.0,7.0,292.0,4.0,5.0,0.0,85.0,1,Home,0,4.0,2.0,1.0,6.0,9.0
Kane Lambert,10.0,7.0,17.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,14.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,218.0,1.0,2.0,2.0,81.0,1,Home,0,7.0,6.0,1.0,5.0,1.0
Shai Bolton,7.0,10.0,17.0,3.0,1.0,1.0,4.0,0.0,1.0,3.0,1.0,7.0,1.0,0.0,2.0,8.0,9.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,191.0,6.0,2.0,2.0,87.0,1,Home,0,3.0,2.0,2.0,4.0,6.0
Hugo Ralphsmith,10.0,7.0,17.0,4.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,6.0,12.0,13.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,376.0,2.0,5.0,2.0,78.0,1,Home,0,4.0,3.0,0.0,4.0,4.0
Dylan Grimes,10.0,5.0,15.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,10.0,13.0,2.0,0.0,6.0,0.0,0.0,1.0,2.0,151.0,1.0,6.0,0.0,81.0,1,Home,0,7.0,9.0,3.0,2.0,2.0
Toby Nankervis,10.0,5.0,15.0,3.0,0.0,1.0,5.0,15.0,0.0,3.0,4.0,6.0,3.0,4.0,1.0,8.0,8.0,8.0,0.0,1.0,6.0,0.0,1.0,3.0,2.0,194.0,5.0,4.0,0.0,69.0,1,Home,0,3.0,2.0,5.0,2.0,7.0
Shane Edwards,7.0,7.0,14.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,10.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,281.0,4.0,3.0,0.0,86.0,1,Home,0,3.0,1.0,1.0,3.0,5.0
David Astbury,8.0,6.0,14.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,77.0,1.0,1.0,0.0,97.0,1,Home,0,9.0,9.0,2.0,2.0,0.0
Callum C-Jones,8.0,6.0,14.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,83.0,5.0,1.0,1.0,72.0,1,Home,0,3.0,3.0,1.0,5.0,5.0
Matthew Parker,10.0,4.0,14.0,3.0,1.0,1.0,4.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,5.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,295.0,6.0,0.0,0.0,66.0,1,Home,0,3.0,2.0,4.0,6.0,5.0
Rhyan Mansell,8.0,5.0,13.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,11.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,155.0,2.0,2.0,0.0,84.0,1,Home,0,3.0,3.0,2.0,2.0,1.0
Jack Riewoldt,7.0,2.0,9.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,6.0,4.0,7.0,2.0,2.0,3.0,0.0,0.0,0.0,6.0,174.0,2.0,2.0,1.0,92.0,1,Home,0,2.0,2.0,0.0,6.0,2.0
Tom Lynch,2.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,70.0,2.0,1.0,0.0,89.0,1,Home,0,0.0,1.0,1.0,1.0,2.0
Maurice Rioli,4.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,31.0,2.0,1.0,0.0,70.0,1,Home,0,0.0,0.0,2.0,3.0,3.0
Aaron Hall,23.0,15.0,38.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,6.0,0.0,0.0,3.0,30.0,31.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,790.0,4.0,3.0,0.0,91.0,0,Away,0,9.0,9.0,0.0,5.0,7.0
Luke D-Uniacke,19.0,19.0,38.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,5.0,1.0,0.0,1.0,9.0,29.0,31.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,390.0,6.0,6.0,0.0,82.0,0,Away,3,5.0,5.0,2.0,5.0,7.0
Jy Simpkin,22.0,12.0,34.0,6.0,0.0,1.0,2.0,0.0,1.0,7.0,5.0,8.0,1.0,0.0,1.0,12.0,25.0,20.0,0.0,1.0,2.0,1.0,3.0,2.0,7.0,516.0,9.0,4.0,0.0,81.0,0,Away,0,6.0,5.0,2.0,6.0,14.0
Jed Anderson,15.0,10.0,25.0,6.0,0.0,0.0,4.0,0.0,0.0,5.0,8.0,3.0,0.0,1.0,1.0,11.0,14.0,15.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,290.0,7.0,3.0,0.0,72.0,0,Away,0,6.0,6.0,4.0,2.0,10.0
Jack Ziebell,16.0,7.0,23.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,5.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,213.0,4.0,6.0,0.0,79.0,0,Away,0,8.0,9.0,2.0,2.0,6.0
Luke McDonald,8.0,14.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,22.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,189.0,2.0,1.0,0.0,79.0,0,Away,0,4.0,4.0,0.0,4.0,2.0
Tarryn Thomas,12.0,10.0,22.0,8.0,0.0,0.0,4.0,0.0,1.0,5.0,2.0,2.0,3.0,0.0,0.0,6.0,17.0,17.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,281.0,5.0,3.0,0.0,75.0,0,Away,0,8.0,8.0,4.0,3.0,5.0
Todd Goldstein,5.0,15.0,20.0,5.0,0.0,0.0,0.0,33.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,9.0,12.0,15.0,0.0,1.0,7.0,0.0,3.0,2.0,6.0,61.0,4.0,4.0,0.0,92.0,0,Away,0,5.0,4.0,0.0,6.0,5.0
Trent Dumont,12.0,8.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,16.0,16.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,212.0,2.0,2.0,0.0,82.0,0,Away,0,4.0,4.0,0.0,4.0,4.0
Jack Mahony,10.0,8.0,18.0,4.0,1.0,0.0,5.0,0.0,2.0,2.0,0.0,4.0,0.0,3.0,2.0,8.0,11.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,127.0,5.0,3.0,1.0,80.0,0,Away,0,4.0,3.0,4.0,1.0,3.0
Robbie Tarrant,12.0,5.0,17.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,3.0,13.0,16.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,265.0,1.0,6.0,0.0,86.0,0,Away,0,8.0,9.0,1.0,2.0,1.0
Curtis Taylor,6.0,11.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,3.0,4.0,12.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,126.0,5.0,3.0,0.0,76.0,0,Away,0,2.0,1.0,0.0,3.0,5.0
Jaidyn Stephenson,10.0,6.0,16.0,4.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,3.0,13.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,337.0,6.0,0.0,0.0,83.0,0,Away,0,4.0,4.0,2.0,6.0,8.0
Kayne Turner,9.0,6.0,15.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,10.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,183.0,2.0,8.0,0.0,91.0,0,Away,0,5.0,5.0,5.0,2.0,4.0
Joshua Walker,9.0,5.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,11.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,160.0,5.0,3.0,0.0,78.0,0,Away,0,6.0,6.0,0.0,2.0,4.0
Cameron Zurhaar,7.0,3.0,10.0,4.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,5.0,5.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,162.0,2.0,2.0,2.0,80.0,0,Away,0,3.0,1.0,3.0,4.0,1.0
Aiden Bonar,2.0,8.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,12.0,1.0,2.0,0.0,83.0,0,Away,0,1.0,1.0,1.0,1.0,1.0
Ben McKay,2.0,7.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,6.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,73.0,0.0,5.0,0.0,90.0,0,Away,0,3.0,3.0,2.0,3.0,0.0
Nick Larkey,7.0,2.0,9.0,6.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,198.0,1.0,0.0,0.0,89.0,0,Away,0,5.0,2.0,0.0,4.0,7.0
Tom Campbell,2.0,6.0,8.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,6.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,81.0,1.0,0.0,0.0,65.0,0,Away,0,1.0,1.0,1.0,1.0,2.0
Eddie Ford,4.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,101.0,2.0,2.0,0.0,91.0,0,Away,0,4.0,4.0,0.0,3.0,1.0
Bailey Scott,3.0,3.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,72.0,1.0,1.0,0.0,74.0,0,Away,0,1.0,1.0,1.0,1.0,0.0
