Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Gary Ablett,20.0,16.0,36.0,5.0,0.0,0.0,3.0,0.0,2.0,8.0,6.0,1.0,2.0,1.0,1.0,16.0,19.0,30.0,0.0,1.0,0.0,0.0,2.0,4.0,9.0,523.0,4.0,4.0,1.0,84.0,1,Home,0,5.0,4.0,2.0,7.0,6.0
Pearce Hanley,20.0,11.0,31.0,12.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,3.0,1.0,2.0,8.0,24.0,24.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,600.0,5.0,8.0,0.0,80.0,1,Home,2,12.0,12.0,2.0,5.0,7.0
Michael Barlow,15.0,15.0,30.0,7.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,6.0,3.0,1.0,1.0,7.0,21.0,18.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,367.0,5.0,4.0,1.0,87.0,1,Home,0,7.0,6.0,2.0,6.0,12.0
Jarryd Lyons,14.0,15.0,29.0,7.0,1.0,0.0,8.0,0.0,0.0,1.0,8.0,4.0,1.0,2.0,0.0,14.0,15.0,23.0,1.0,1.0,0.0,1.0,2.0,6.0,5.0,275.0,5.0,3.0,1.0,72.0,1,Home,3,6.0,6.0,7.0,5.0,6.0
Steven May,12.0,11.0,23.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,7.0,12.0,19.0,3.0,0.0,4.0,0.0,0.0,0.0,5.0,361.0,3.0,7.0,0.0,91.0,1,Home,0,5.0,8.0,3.0,5.0,4.0
Aaron Hall,18.0,5.0,23.0,5.0,1.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,4.0,19.0,17.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,466.0,4.0,4.0,1.0,82.0,1,Home,0,5.0,5.0,4.0,5.0,6.0
Jack Martin,18.0,5.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,4.0,20.0,17.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,147.0,2.0,0.0,0.0,77.0,1,Home,0,10.0,8.0,0.0,5.0,6.0
Brandon Matera,13.0,9.0,22.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,1.0,4.0,17.0,17.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,313.0,5.0,3.0,1.0,80.0,1,Home,0,5.0,4.0,0.0,7.0,5.0
Alex Sexton,15.0,7.0,22.0,8.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,1.0,0.0,8.0,15.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,545.0,6.0,4.0,0.0,85.0,1,Home,0,8.0,8.0,0.0,7.0,5.0
Kade Kolodjashnij,15.0,5.0,20.0,11.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,2.0,19.0,16.0,0.0,0.0,6.0,1.0,0.0,0.0,9.0,251.0,5.0,4.0,0.0,84.0,1,Home,0,11.0,11.0,7.0,9.0,4.0
David Swallow,11.0,8.0,19.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,3.0,4.0,15.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,219.0,3.0,2.0,0.0,69.0,1,Home,0,1.0,1.0,8.0,4.0,5.0
Touk Miller,2.0,17.0,19.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,10.0,10.0,14.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,83.0,1.0,1.0,1.0,72.0,1,Home,0,2.0,3.0,7.0,5.0,5.0
Jarrod Harbrow,10.0,8.0,18.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,14.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,326.0,0.0,3.0,0.0,86.0,1,Home,0,4.0,4.0,0.0,6.0,0.0
Matthew Rosa,7.0,10.0,17.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,8.0,9.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,210.0,0.0,2.0,0.0,81.0,1,Home,0,3.0,3.0,4.0,0.0,3.0
Tom Lynch,14.0,2.0,16.0,8.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,10.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,180.0,3.0,1.0,1.0,100.0,1,Home,0,6.0,7.0,0.0,9.0,4.0
Jarrod Witts,4.0,10.0,14.0,3.0,0.0,0.0,4.0,34.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,9.0,5.0,10.0,1.0,0.0,4.0,0.0,1.0,2.0,4.0,71.0,1.0,4.0,0.0,86.0,1,Home,0,2.0,3.0,4.0,4.0,4.0
Adam Saad,5.0,9.0,14.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,10.0,12.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,198.0,0.0,4.0,0.0,81.0,1,Home,0,4.0,3.0,1.0,4.0,2.0
