Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Nathan Fyfe,13.0,24.0,37.0,5.0,0.0,1.0,3.0,3.0,1.0,1.0,11.0,5.0,3.0,2.0,3.0,21.0,16.0,28.0,0.0,0.0,0.0,1.0,3.0,8.0,9.0,298.0,4.0,6.0,0.0,86.0,1,Home,3,5.0,5.0,3.0,8.0,9.0
Lachie Neale,23.0,11.0,34.0,7.0,1.0,0.0,8.0,0.0,0.0,4.0,6.0,4.0,4.0,4.0,1.0,11.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,729.0,8.0,2.0,2.0,82.0,1,Home,1,7.0,7.0,6.0,4.0,6.0
Michael Barlow,10.0,20.0,30.0,7.0,2.0,1.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0,18.0,18.0,0.0,2.0,1.0,0.0,1.0,4.0,8.0,179.0,5.0,2.0,2.0,86.0,1,Home,2,7.0,5.0,3.0,7.0,12.0
Clancee Pearce,15.0,13.0,28.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,3.0,0.0,3.0,8.0,18.0,19.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,398.0,4.0,5.0,2.0,84.0,1,Home,0,9.0,9.0,0.0,6.0,9.0
David Mundy,14.0,13.0,27.0,8.0,2.0,1.0,3.0,4.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,10.0,17.0,20.0,0.0,1.0,0.0,0.0,2.0,3.0,8.0,268.0,0.0,5.0,2.0,80.0,1,Home,0,8.0,7.0,1.0,8.0,7.0
Stephen Hill,12.0,14.0,26.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,9.0,19.0,15.0,0.0,1.0,3.0,1.0,0.0,2.0,5.0,303.0,4.0,2.0,0.0,84.0,1,Home,0,4.0,3.0,0.0,5.0,11.0
Danyle Pearce,17.0,8.0,25.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,3.0,3.0,0.0,2.0,8.0,17.0,19.0,0.0,1.0,1.0,2.0,0.0,2.0,10.0,577.0,5.0,3.0,0.0,84.0,1,Home,0,5.0,4.0,4.0,10.0,6.0
Michael Johnson,14.0,10.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,19.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,283.0,2.0,5.0,0.0,96.0,1,Home,0,8.0,8.0,0.0,4.0,6.0
Nicholas Suban,15.0,6.0,21.0,2.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,4.0,4.0,1.0,3.0,9.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,572.0,5.0,4.0,2.0,76.0,1,Home,0,2.0,2.0,3.0,7.0,8.0
Garrick Ibbotson,12.0,8.0,20.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,7.0,15.0,16.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,336.0,1.0,7.0,0.0,91.0,1,Home,0,8.0,8.0,1.0,4.0,4.0
