Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Shaun Higgins,15.0,20.0,35.0,5.0,1.0,1.0,3.0,0.0,0.0,3.0,11.0,5.0,1.0,1.0,1.0,17.0,16.0,22.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,374.0,4.0,1.0,2.0,91.0,1,Home,2,5.0,5.0,1.0,9.0,13.0
Scott Thompson,17.0,8.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,6.0,19.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,510.0,5.0,10.0,0.0,95.0,1,Home,0,15.0,15.0,0.0,3.0,4.0
Billy Hartung,15.0,9.0,24.0,6.0,1.0,1.0,3.0,0.0,1.0,5.0,4.0,3.0,1.0,0.0,0.0,8.0,16.0,14.0,0.0,0.0,1.0,3.0,1.0,3.0,6.0,509.0,6.0,1.0,0.0,78.0,1,Home,0,6.0,6.0,3.0,5.0,10.0
Jed Anderson,12.0,11.0,23.0,3.0,1.0,0.0,5.0,0.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,12.0,10.0,14.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,221.0,3.0,3.0,0.0,73.0,1,Home,0,2.0,3.0,5.0,2.0,9.0
Trent Dumont,16.0,7.0,23.0,2.0,0.0,0.0,5.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,2.0,8.0,15.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,524.0,6.0,3.0,0.0,78.0,1,Home,0,2.0,2.0,5.0,4.0,6.0
Ben Cunnington,11.0,11.0,22.0,3.0,0.0,0.0,8.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,14.0,8.0,14.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,213.0,2.0,4.0,0.0,79.0,1,Home,1,3.0,3.0,8.0,4.0,8.0
Shaun Atley,11.0,11.0,22.0,2.0,3.0,0.0,4.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,8.0,12.0,19.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,213.0,0.0,0.0,3.0,79.0,1,Home,0,2.0,2.0,1.0,8.0,3.0
Luke McDonald,16.0,5.0,21.0,5.0,0.0,1.0,3.0,0.0,1.0,6.0,0.0,3.0,1.0,1.0,0.0,5.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,519.0,4.0,7.0,0.0,72.0,1,Home,0,5.0,5.0,3.0,8.0,9.0
Jack Ziebell,13.0,5.0,18.0,6.0,3.0,0.0,2.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,3.0,11.0,8.0,14.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,375.0,4.0,1.0,1.0,89.0,1,Home,0,4.0,4.0,1.0,7.0,4.0
Jarrad Waite,11.0,6.0,17.0,4.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,2.0,7.0,7.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,159.0,6.0,3.0,2.0,88.0,1,Home,0,2.0,2.0,0.0,6.0,8.0
Jamie MacMillan,11.0,6.0,17.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,6.0,12.0,12.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,382.0,2.0,2.0,0.0,91.0,1,Home,0,5.0,5.0,2.0,4.0,5.0
Ben Brown,13.0,4.0,17.0,8.0,5.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,12.0,5.0,12.0,3.0,5.0,1.0,0.0,0.0,0.0,9.0,339.0,3.0,2.0,0.0,98.0,1,Home,3,5.0,3.0,2.0,9.0,5.0
Robbie Tarrant,14.0,2.0,16.0,9.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,15.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,322.0,3.0,5.0,0.0,91.0,1,Home,0,9.0,9.0,1.0,2.0,2.0
Ryan Clarke,9.0,7.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,148.0,1.0,3.0,0.0,81.0,1,Home,0,6.0,6.0,1.0,1.0,4.0
Marley Williams,10.0,5.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,269.0,2.0,5.0,0.0,87.0,1,Home,0,3.0,3.0,2.0,2.0,2.0
Ed V-Willis,10.0,5.0,15.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,10.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,186.0,2.0,9.0,0.0,85.0,1,Home,0,5.0,5.0,5.0,5.0,3.0
Majak Daw,9.0,3.0,12.0,3.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,6.0,3.0,0.0,1.0,7.0,5.0,8.0,1.0,0.0,8.0,0.0,0.0,1.0,2.0,261.0,6.0,6.0,0.0,81.0,1,Home,0,2.0,3.0,1.0,2.0,4.0
Ben Jacobs,6.0,5.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,4.0,8.0,4.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,135.0,1.0,0.0,0.0,78.0,1,Home,0,0.0,0.0,7.0,1.0,6.0
Todd Goldstein,5.0,5.0,10.0,1.0,0.0,0.0,2.0,31.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,5.0,4.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,79.0,2.0,2.0,0.0,81.0,1,Home,0,1.0,1.0,2.0,5.0,5.0
Jy Simpkin,5.0,5.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,4.0,6.0,8.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,154.0,3.0,1.0,0.0,65.0,1,Home,0,1.0,1.0,1.0,4.0,2.0
Luke D-Uniacke,6.0,3.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,8.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,2.0,1.0,0.0,67.0,1,Home,0,3.0,3.0,1.0,1.0,2.0
Kayne Turner,3.0,4.0,7.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,102.0,0.0,4.0,1.0,74.0,1,Home,0,0.0,0.0,5.0,2.0,2.0
Edward Curnow,13.0,13.0,26.0,7.0,0.0,0.0,7.0,0.0,0.0,3.0,5.0,3.0,1.0,1.0,0.0,9.0,16.0,18.0,0.0,2.0,0.0,1.0,3.0,2.0,3.0,299.0,4.0,2.0,3.0,90.0,0,Away,0,7.0,5.0,4.0,3.0,8.0
Dale Thomas,18.0,4.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,6.0,17.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,334.0,1.0,4.0,0.0,85.0,0,Away,0,4.0,5.0,0.0,6.0,7.0
Aaron Mullett,14.0,5.0,19.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,6.0,11.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,397.0,6.0,5.0,0.0,86.0,0,Away,0,4.0,4.0,2.0,3.0,4.0
Patrick Cripps,10.0,9.0,19.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,7.0,3.0,1.0,4.0,1.0,13.0,6.0,9.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,160.0,6.0,4.0,1.0,85.0,0,Away,0,1.0,1.0,5.0,3.0,10.0
Matthew Kennedy,9.0,10.0,19.0,7.0,0.0,0.0,5.0,0.0,1.0,3.0,4.0,5.0,1.0,0.0,0.0,7.0,12.0,13.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,155.0,3.0,2.0,0.0,85.0,0,Away,0,7.0,7.0,5.0,3.0,6.0
Kade Simpson,13.0,4.0,17.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,1.0,5.0,10.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,353.0,3.0,3.0,0.0,90.0,0,Away,0,2.0,2.0,4.0,2.0,5.0
Matthew Wright,11.0,4.0,15.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,6.0,10.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,253.0,2.0,1.0,0.0,79.0,0,Away,0,3.0,2.0,3.0,3.0,6.0
Cameron O'Shea,8.0,5.0,13.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,4.0,2.0,1.0,5.0,9.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,199.0,4.0,6.0,0.0,85.0,0,Away,0,5.0,5.0,4.0,0.0,6.0
Zac Fisher,11.0,2.0,13.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,7.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,216.0,5.0,2.0,1.0,78.0,0,Away,0,3.0,2.0,1.0,4.0,10.0
Nicholas Graham,4.0,8.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,84.0,2.0,0.0,0.0,79.0,0,Away,0,3.0,3.0,2.0,4.0,5.0
Jack Silvagni,9.0,3.0,12.0,4.0,1.0,1.0,3.0,0.0,0.0,4.0,2.0,6.0,1.0,0.0,2.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,231.0,7.0,2.0,1.0,79.0,0,Away,0,4.0,4.0,2.0,2.0,7.0
Sam P-Seton,10.0,2.0,12.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,146.0,2.0,0.0,0.0,77.0,0,Away,0,4.0,5.0,3.0,2.0,3.0
Levi Casboult,7.0,4.0,11.0,2.0,0.0,0.0,3.0,10.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,7.0,3.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,172.0,5.0,0.0,1.0,94.0,0,Away,0,2.0,2.0,2.0,2.0,3.0
Jacob Weitering,8.0,3.0,11.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,182.0,2.0,3.0,0.0,73.0,0,Away,0,4.0,4.0,3.0,2.0,3.0
Charlie Curnow,7.0,4.0,11.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,6.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,197.0,4.0,3.0,1.0,87.0,0,Away,0,5.0,5.0,2.0,2.0,2.0
Lochie O'Brien,7.0,4.0,11.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0,4.0,5.0,0.0,75.0,0,Away,0,4.0,4.0,2.0,1.0,4.0
Liam Jones,5.0,5.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,7.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,139.0,2.0,6.0,0.0,100.0,0,Away,0,6.0,6.0,0.0,2.0,2.0
David Cuningham,3.0,7.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,118.0,2.0,4.0,0.0,79.0,0,Away,0,0.0,0.0,2.0,2.0,4.0
Paddy Dow,5.0,5.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,103.0,3.0,5.0,0.0,71.0,0,Away,0,1.0,1.0,2.0,0.0,4.0
Lachlan Plowman,6.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,6.0,7.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,128.0,2.0,6.0,0.0,85.0,0,Away,0,2.0,3.0,0.0,2.0,2.0
Matthew Kreuzer,6.0,2.0,8.0,0.0,0.0,0.0,4.0,23.0,0.0,3.0,5.0,3.0,2.0,2.0,1.0,9.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,108.0,3.0,3.0,0.0,71.0,0,Away,0,0.0,0.0,4.0,1.0,5.0
