Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Clayton Oliver,14.0,16.0,30.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,8.0,4.0,0.0,3.0,0.0,19.0,10.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,413.0,8.0,4.0,2.0,84.0,0,Home,1,2.0,2.0,1.0,6.0,13.0
Jack Viney,19.0,6.0,25.0,5.0,0.0,0.0,9.0,0.0,0.0,6.0,7.0,2.0,1.0,3.0,0.0,12.0,11.0,18.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,358.0,3.0,6.0,1.0,81.0,0,Home,0,5.0,5.0,8.0,5.0,7.0
Angus Brayshaw,17.0,7.0,24.0,4.0,0.0,1.0,8.0,0.0,0.0,5.0,3.0,2.0,5.0,3.0,0.0,15.0,11.0,12.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,458.0,4.0,8.0,1.0,86.0,0,Home,0,3.0,3.0,7.0,4.0,12.0
Michael Hibberd,12.0,11.0,23.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,4.0,0.0,0.0,8.0,14.0,11.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,412.0,9.0,8.0,0.0,87.0,0,Home,0,6.0,7.0,1.0,1.0,12.0
Jordan Lewis,14.0,7.0,21.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,16.0,17.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,324.0,3.0,4.0,0.0,88.0,0,Home,0,5.0,5.0,2.0,2.0,4.0
James Harmes,10.0,10.0,20.0,6.0,0.0,0.0,8.0,0.0,0.0,3.0,4.0,5.0,1.0,1.0,3.0,9.0,11.0,14.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,127.0,3.0,2.0,2.0,86.0,0,Home,0,4.0,6.0,6.0,2.0,6.0
Christian Petracca,9.0,10.0,19.0,4.0,0.0,0.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,8.0,12.0,12.0,1.0,0.0,1.0,0.0,0.0,4.0,5.0,303.0,4.0,2.0,4.0,75.0,0,Home,0,3.0,4.0,1.0,4.0,7.0
Christian Salem,9.0,8.0,17.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,8.0,9.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,196.0,1.0,5.0,0.0,81.0,0,Home,0,3.0,3.0,3.0,2.0,7.0
Nathan Jones,6.0,10.0,16.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,110.0,4.0,1.0,0.0,80.0,0,Home,0,3.0,3.0,2.0,3.0,6.0
Billy Stretch,8.0,8.0,16.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,12.0,14.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,185.0,1.0,1.0,3.0,72.0,0,Home,0,5.0,4.0,2.0,3.0,2.0
