Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Zachary Merrett,20.0,15.0,35.0,7.0,2.0,0.0,5.0,0.0,4.0,6.0,3.0,2.0,3.0,2.0,1.0,10.0,25.0,29.0,0.0,2.0,1.0,0.0,1.0,2.0,13.0,624.0,4.0,4.0,0.0,85.0,0,Home,2,7.0,5.0,5.0,9.0,6.0
Darcy Parish,12.0,22.0,34.0,1.0,0.0,0.0,4.0,0.0,0.0,7.0,8.0,4.0,1.0,1.0,1.0,19.0,16.0,24.0,0.0,1.0,2.0,0.0,7.0,1.0,10.0,387.0,4.0,5.0,0.0,86.0,0,Home,0,1.0,0.0,4.0,10.0,10.0
Dyson Heppell,17.0,8.0,25.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,4.0,5.0,1.0,0.0,4.0,20.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,437.0,4.0,4.0,0.0,87.0,0,Home,0,5.0,5.0,3.0,0.0,6.0
Dylan Shiel,12.0,10.0,22.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,10.0,10.0,15.0,1.0,0.0,1.0,1.0,3.0,0.0,7.0,192.0,2.0,2.0,0.0,65.0,0,Home,0,1.0,2.0,2.0,7.0,7.0
Jake Stringer,13.0,6.0,19.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,9.0,4.0,0.0,5.0,2.0,13.0,7.0,16.0,0.0,1.0,1.0,0.0,8.0,1.0,10.0,383.0,5.0,0.0,2.0,86.0,0,Home,0,3.0,2.0,3.0,7.0,3.0
Kyle Langford,13.0,4.0,17.0,7.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,15.0,14.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,239.0,4.0,1.0,0.0,79.0,0,Home,0,7.0,5.0,3.0,7.0,3.0
Will Snelling,9.0,8.0,17.0,3.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,3.0,1.0,1.0,2.0,5.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,274.0,6.0,1.0,1.0,89.0,0,Home,0,3.0,3.0,2.0,4.0,5.0
Devon Smith,6.0,10.0,16.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,12.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,108.0,1.0,2.0,0.0,84.0,0,Home,0,4.0,2.0,1.0,10.0,3.0
Peter Wright,7.0,8.0,15.0,4.0,2.0,1.0,0.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,8.0,7.0,13.0,0.0,3.0,2.0,0.0,0.0,1.0,8.0,196.0,4.0,3.0,0.0,83.0,0,Home,0,4.0,1.0,0.0,6.0,2.0
Nick Hind,10.0,5.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,6.0,9.0,13.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,279.0,0.0,3.0,0.0,84.0,0,Home,0,1.0,1.0,1.0,2.0,2.0
