Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Nathan Fyfe,15.0,15.0,30.0,9.0,1.0,1.0,5.0,0.0,1.0,4.0,3.0,4.0,0.0,1.0,2.0,16.0,15.0,25.0,2.0,1.0,2.0,0.0,0.0,3.0,7.0,375.0,5.0,5.0,0.0,89.0,1,Home,3,7.0,8.0,5.0,6.0,5.0
Bradley Hill,24.0,6.0,30.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,8.0,20.0,19.0,0.0,0.0,1.0,4.0,1.0,2.0,6.0,586.0,3.0,5.0,0.0,87.0,1,Home,0,5.0,5.0,0.0,5.0,11.0
Ed Langdon,18.0,11.0,29.0,8.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,5.0,2.0,0.0,0.0,6.0,23.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,536.0,4.0,1.0,0.0,88.0,1,Home,0,8.0,8.0,1.0,4.0,5.0
David Mundy,14.0,14.0,28.0,4.0,2.0,0.0,7.0,0.0,0.0,6.0,6.0,4.0,4.0,0.0,1.0,11.0,20.0,20.0,0.0,1.0,3.0,0.0,4.0,2.0,6.0,405.0,4.0,3.0,1.0,72.0,1,Home,2,4.0,3.0,6.0,6.0,8.0
Nathan Wilson,22.0,3.0,25.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,10.0,0.0,0.0,5.0,14.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,754.0,5.0,6.0,0.0,85.0,1,Home,0,3.0,3.0,0.0,3.0,3.0
Luke Ryan,18.0,4.0,22.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,1.0,4.0,14.0,21.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,549.0,5.0,5.0,0.0,94.0,1,Home,0,7.0,8.0,1.0,2.0,1.0
Adam Cerra,12.0,8.0,20.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,2.0,4.0,16.0,14.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,382.0,3.0,3.0,0.0,84.0,1,Home,0,2.0,3.0,2.0,2.0,6.0
Ryan Nyhuis,11.0,8.0,19.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,11.0,10.0,19.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,172.0,3.0,10.0,0.0,77.0,1,Home,0,4.0,6.0,1.0,2.0,0.0
Darcy Tucker,7.0,11.0,18.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,12.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,218.0,3.0,2.0,1.0,88.0,1,Home,0,1.0,1.0,4.0,3.0,2.0
Michael Walters,8.0,9.0,17.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,6.0,3.0,0.0,4.0,2.0,12.0,5.0,14.0,1.0,1.0,1.0,0.0,2.0,4.0,5.0,169.0,3.0,2.0,1.0,88.0,1,Home,0,1.0,1.0,2.0,5.0,3.0
