Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Joshua Kelly,15.0,15.0,30.0,12.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,6.0,23.0,24.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,257.0,4.0,3.0,0.0,83.0,1,Home,2,12.0,11.0,1.0,5.0,6.0
Lachie Whitfield,15.0,13.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,2.0,25.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,298.0,6.0,3.0,0.0,93.0,1,Home,0,10.0,10.0,0.0,3.0,6.0
Harry Perryman,18.0,10.0,28.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,0.0,6.0,22.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,400.0,5.0,7.0,0.0,88.0,1,Home,0,11.0,11.0,1.0,4.0,7.0
Heath Shaw,19.0,5.0,24.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,4.0,19.0,20.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,320.0,3.0,4.0,0.0,88.0,1,Home,0,6.0,6.0,1.0,0.0,4.0
Stephen Coniglio,16.0,8.0,24.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,7.0,3.0,1.0,4.0,1.0,10.0,15.0,16.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,337.0,4.0,1.0,1.0,79.0,1,Home,0,4.0,4.0,2.0,1.0,8.0
Nick Haynes,17.0,4.0,21.0,11.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,7.0,3.0,0.0,5.0,17.0,17.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,382.0,5.0,6.0,0.0,90.0,1,Home,3,10.0,10.0,5.0,1.0,4.0
Toby Greene,8.0,10.0,18.0,3.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,13.0,7.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,286.0,2.0,2.0,1.0,94.0,1,Home,0,3.0,2.0,3.0,5.0,9.0
Phil Davis,7.0,9.0,16.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,11.0,5.0,14.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,21.0,2.0,13.0,0.0,81.0,1,Home,0,1.0,5.0,1.0,1.0,2.0
Jacob Hopper,6.0,9.0,15.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,11.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,150.0,3.0,0.0,0.0,63.0,1,Home,0,2.0,2.0,3.0,2.0,4.0
Lachlan Ash,8.0,7.0,15.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,182.0,3.0,6.0,0.0,73.0,1,Home,0,4.0,4.0,2.0,2.0,6.0
Jackson Hately,9.0,5.0,14.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,11.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,171.0,1.0,0.0,0.0,74.0,1,Home,0,6.0,6.0,2.0,1.0,2.0
Tom Green,5.0,9.0,14.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,113.0,4.0,2.0,1.0,61.0,1,Home,0,2.0,2.0,4.0,3.0,5.0
Matthew De Boer,2.0,11.0,13.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,82.0,1,Home,0,2.0,2.0,4.0,3.0,5.0
Lachlan Keeffe,8.0,5.0,13.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,9.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,4.0,6.0,0.0,98.0,1,Home,0,6.0,7.0,1.0,0.0,4.0
Jeremy Finlayson,10.0,1.0,11.0,5.0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,10.0,3.0,3.0,0.0,0.0,1.0,1.0,7.0,264.0,0.0,2.0,0.0,82.0,1,Home,0,2.0,2.0,1.0,7.0,1.0
Jeremy Cameron,7.0,3.0,10.0,7.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,8.0,7.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,232.0,3.0,0.0,1.0,89.0,1,Home,0,6.0,5.0,1.0,3.0,3.0
Aidan Corr,10.0,0.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,169.0,0.0,5.0,0.0,78.0,1,Home,0,5.0,6.0,1.0,1.0,3.0
Daniel Lloyd,9.0,1.0,10.0,8.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,99.0,2.0,0.0,1.0,79.0,1,Home,0,8.0,7.0,3.0,2.0,1.0
Harrison Himmelberg,9.0,0.0,9.0,3.0,4.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,5.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,207.0,2.0,1.0,2.0,83.0,1,Home,1,2.0,2.0,4.0,4.0,3.0
Shane Mumford,2.0,6.0,8.0,1.0,1.0,0.0,2.0,20.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,7.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,51.0,1.0,1.0,0.0,84.0,1,Home,0,0.0,1.0,2.0,4.0,2.0
Thomas Sheridan,4.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,1.0,0.0,0.0,77.0,1,Home,0,3.0,3.0,1.0,2.0,1.0
Brent Daniels,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0,0.0,0.0,1.0,81.0,1,Home,0,2.0,2.0,0.0,4.0,2.0
Jaeger O'Meara,13.0,12.0,25.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,2.0,11.0,13.0,19.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,378.0,3.0,2.0,1.0,84.0,0,Away,0,2.0,2.0,1.0,2.0,6.0
Tom Mitchell,11.0,13.0,24.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,6.0,5.0,1.0,2.0,4.0,11.0,14.0,17.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,364.0,7.0,5.0,1.0,95.0,0,Away,0,4.0,3.0,1.0,1.0,7.0
Isaac Smith,12.0,7.0,19.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,6.0,1.0,0.0,1.0,6.0,12.0,11.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,470.0,9.0,3.0,1.0,91.0,0,Away,0,3.0,2.0,2.0,2.0,8.0
James Worpel,12.0,4.0,16.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,7.0,6.0,10.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,146.0,3.0,5.0,1.0,86.0,0,Away,0,3.0,3.0,5.0,2.0,6.0
Ricky Henderson,3.0,12.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43.0,2.0,2.0,0.0,80.0,0,Away,0,1.0,1.0,1.0,1.0,3.0
Ben McEvoy,5.0,8.0,13.0,4.0,2.0,0.0,2.0,17.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0,9.0,10.0,1.0,2.0,5.0,0.0,0.0,2.0,5.0,97.0,0.0,3.0,0.0,85.0,0,Away,0,3.0,2.0,2.0,4.0,3.0
Blake Hardwick,10.0,3.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,247.0,4.0,3.0,0.0,84.0,0,Away,0,1.0,1.0,1.0,1.0,3.0
Jack Gunston,6.0,6.0,12.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,5.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,98.0,3.0,3.0,6.0,91.0,0,Away,0,3.0,1.0,0.0,5.0,4.0
Chad Wingard,6.0,6.0,12.0,3.0,0.0,2.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,7.0,3.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,190.0,3.0,2.0,1.0,83.0,0,Away,0,2.0,1.0,4.0,5.0,6.0
Liam Shiels,8.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,288.0,5.0,0.0,0.0,75.0,0,Away,0,1.0,1.0,1.0,2.0,4.0
Tom Scully,7.0,4.0,11.0,3.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,4.0,0.0,2.0,2.0,3.0,9.0,7.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,323.0,4.0,3.0,0.0,94.0,0,Away,0,3.0,2.0,4.0,1.0,4.0
Jack Scrimshaw,7.0,4.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,154.0,3.0,3.0,0.0,36.0,0,Away,0,4.0,4.0,1.0,1.0,4.0
Harrison Jones,3.0,8.0,11.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,92.0,1.0,0.0,0.0,76.0,0,Away,0,1.0,1.0,4.0,1.0,0.0
Benjamin Stratton,6.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,117.0,0.0,4.0,0.0,95.0,0,Away,0,3.0,3.0,1.0,2.0,2.0
Paul Puopolo,8.0,2.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140.0,2.0,1.0,0.0,79.0,0,Away,0,2.0,2.0,1.0,3.0,6.0
James Sicily,7.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,5.0,2.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,187.0,3.0,5.0,0.0,94.0,0,Away,0,2.0,4.0,0.0,0.0,4.0
Sam Frost,4.0,5.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,89.0,1.0,4.0,0.0,92.0,0,Away,0,4.0,4.0,2.0,1.0,2.0
James Frawley,6.0,2.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,6.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,95.0,0.0,4.0,0.0,93.0,0,Away,0,4.0,4.0,2.0,0.0,1.0
Jonathon Ceglar,3.0,4.0,7.0,1.0,0.0,0.0,3.0,20.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,30.0,1.0,2.0,0.0,78.0,0,Away,0,1.0,1.0,3.0,0.0,2.0
Shaun Burgoyne,3.0,3.0,6.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,128.0,4.0,0.0,0.0,82.0,0,Away,0,3.0,2.0,1.0,2.0,2.0
