Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Christian Petracca,11.0,16.0,27.0,8.0,1.0,0.0,2.0,0.0,1.0,7.0,3.0,7.0,0.0,1.0,2.0,12.0,17.0,20.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,486.0,7.0,2.0,1.0,95.0,0,Home,0,7.0,7.0,1.0,4.0,7.0
Christian Salem,17.0,9.0,26.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,3.0,22.0,23.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,390.0,2.0,4.0,0.0,84.0,0,Home,0,7.0,7.0,2.0,2.0,3.0
James Harmes,11.0,12.0,23.0,2.0,1.0,0.0,5.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,8.0,15.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,396.0,5.0,3.0,0.0,72.0,0,Home,0,2.0,2.0,5.0,3.0,11.0
Clayton Oliver,12.0,11.0,23.0,3.0,1.0,2.0,1.0,0.0,0.0,5.0,6.0,2.0,1.0,4.0,1.0,14.0,10.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,439.0,4.0,3.0,0.0,85.0,0,Home,0,3.0,3.0,1.0,6.0,6.0
James Jordon,10.0,13.0,23.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,11.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,113.0,2.0,4.0,0.0,57.0,0,Home,0,5.0,5.0,1.0,3.0,4.0
Steven May,16.0,6.0,22.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,5.0,8.0,21.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,445.0,4.0,8.0,0.0,100.0,0,Home,0,4.0,6.0,1.0,1.0,1.0
Ed Langdon,14.0,7.0,21.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,16.0,12.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,388.0,7.0,3.0,0.0,92.0,0,Home,0,6.0,3.0,2.0,1.0,9.0
Luke Jackson,8.0,13.0,21.0,7.0,2.0,0.0,1.0,6.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,8.0,13.0,17.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,181.0,4.0,3.0,1.0,77.0,0,Home,0,6.0,6.0,0.0,6.0,4.0
Max Gawn,13.0,6.0,19.0,8.0,1.0,0.0,5.0,20.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,10.0,6.0,11.0,5.0,1.0,6.0,0.0,0.0,0.0,2.0,279.0,5.0,3.0,0.0,90.0,0,Home,2,3.0,7.0,5.0,2.0,8.0
Trent Rivers,14.0,4.0,18.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,3.0,13.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,282.0,5.0,5.0,0.0,67.0,0,Home,0,8.0,8.0,1.0,0.0,5.0
