Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Luke Shuey,16,14,30,8,1,1,7,0,0,4,6,4,1,3,2,12,19,23.0,0,1,2,1,0,6,9,454,3,1,1,83,1,Home,3,8,7,6,9,7.0
Matthew Priddis,9,20,29,5,0,0,7,0,0,5,7,3,2,1,2,16,16,20.0,0,0,1,0,3,4,6,364,6,1,1,90,1,Home,0,5,5,6,6,9.0
Elliot Yeo,18,11,29,11,0,0,1,0,0,2,1,1,5,3,0,11,17,26.0,1,0,3,0,0,1,3,467,3,17,0,92,1,Home,0,10,11,1,3,3.0
Andrew Gaff,22,6,28,3,2,1,0,0,0,4,1,7,2,0,1,6,21,18.0,0,0,1,1,0,1,5,565,5,6,0,87,1,Home,0,3,3,0,5,10.0
Sam Butler,12,9,21,4,0,0,1,0,0,1,0,1,6,0,0,6,15,16.0,0,0,5,0,0,0,2,348,4,8,0,83,1,Home,0,4,4,1,2,5.0
Chris Masten,11,9,20,5,0,0,3,0,2,2,2,1,1,2,0,10,10,17.0,0,0,1,0,1,1,5,199,3,6,1,83,1,Home,0,5,5,2,3,3.0
Jack Redden,8,12,20,2,0,0,5,0,0,2,6,3,2,3,0,14,7,16.0,0,0,3,0,2,4,1,162,3,3,0,69,1,Home,0,2,2,5,1,4.0
Bradley Sheppard,10,10,20,4,0,0,5,0,0,3,0,2,1,1,1,5,15,15.0,1,0,3,0,0,0,7,247,3,5,0,81,1,Home,0,3,4,5,7,5.0
Shannon Hurn,12,7,19,8,0,0,2,0,0,1,0,1,3,0,0,6,13,16.0,1,0,4,0,0,0,4,204,2,8,0,85,1,Home,0,7,8,2,4,3.0
Sharrod Wellingham,12,7,19,5,0,1,6,0,0,4,2,4,0,1,1,5,12,12.0,0,1,2,0,2,0,2,334,5,1,0,77,1,Home,0,5,4,6,2,7.0
Jeremy McGovern,14,5,19,8,2,1,2,0,2,1,0,4,1,1,1,10,12,13.0,3,3,7,0,0,0,7,270,5,1,1,89,1,Home,0,5,5,1,5,6.0
Sam Mitchell,9,8,17,1,0,0,7,0,1,1,2,0,1,1,0,7,9,13.0,0,0,2,0,1,1,3,112,3,4,1,68,1,Home,0,1,1,6,2,4.0
Tom Barrass,13,4,17,7,0,0,0,0,0,2,0,1,2,1,1,3,14,14.0,0,0,5,0,0,0,1,258,3,5,0,90,1,Home,0,7,7,0,1,3.0
Jamie Cripps,10,6,16,4,3,0,7,0,0,2,3,2,1,1,1,6,11,11.0,0,0,1,0,0,3,3,298,2,1,2,78,1,Home,1,4,4,5,3,5.0
Joshua Kennedy,10,5,15,6,2,3,2,0,2,6,0,0,0,2,0,8,8,11.0,3,1,1,0,0,0,11,292,2,2,2,100,1,Home,0,3,5,0,9,4.0
Liam Duggan,8,6,14,3,0,0,3,0,2,4,1,3,0,0,0,4,11,10.0,0,0,2,0,1,0,3,297,4,1,0,79,1,Home,0,3,3,3,1,4.0
Jackson Nelson,9,5,14,4,0,0,1,0,0,0,0,2,0,0,1,5,8,11.0,1,0,0,1,0,0,1,92,0,3,0,74,1,Home,0,3,4,1,1,3.0
Mark Lecras,9,2,11,3,2,1,4,0,0,3,1,5,0,0,1,3,6,5.0,1,1,0,0,0,1,4,211,3,2,2,96,1,Home,0,2,2,2,4,6.0
Josh Hill,6,5,11,0,1,4,3,0,0,3,0,0,0,1,0,4,6,6.0,0,0,2,0,0,0,8,209,0,1,2,79,1,Home,0,0,0,1,8,5.0
Will Schofield,4,6,10,4,0,0,0,0,0,1,0,2,0,0,2,3,8,8.0,0,0,9,0,0,0,3,160,1,3,0,92,1,Home,0,4,4,0,3,2.0
Nathan Vardy,8,2,10,2,0,0,3,22,0,3,0,4,1,2,1,3,7,6.0,0,0,3,0,0,0,2,240,5,1,0,65,1,Home,0,2,2,3,2,4.0
Jonathan Giles,1,6,7,1,0,0,4,36,0,0,2,1,1,0,1,6,1,5.0,0,0,1,0,1,1,3,20,1,1,0,61,1,Home,0,1,1,4,3,2.0
Josh P. Kennedy,14,19,33,3,0,0,5,0,0,4,9,4,2,1,1,19,13,22.0,0,0,1,0,4,5,8,370,6,2,0,87,0,Away,2,3,3,5,8,11.0
Jake Lloyd,22,7,29,6,1,0,2,0,0,5,1,4,6,1,1,6,22,18.0,0,0,1,0,0,1,5,679,5,4,0,86,0,Away,0,6,6,2,5,11.0
Luke Parker,12,15,27,4,0,0,4,0,1,2,4,6,4,1,3,14,15,19.0,0,0,2,0,1,3,5,264,3,2,1,84,0,Away,0,4,4,3,4,8.0
Daniel Hannebery,8,15,23,1,0,1,6,0,1,1,5,1,1,0,1,14,9,13.0,0,0,0,0,1,4,4,213,3,4,1,77,0,Away,0,1,1,5,3,10.0
George Hewett,11,9,20,4,0,0,6,0,0,1,6,4,0,2,1,11,9,10.0,0,0,0,0,1,5,3,260,6,4,1,71,0,Away,0,4,4,5,3,10.0
Harrison Marsh,10,9,19,2,0,0,0,0,1,3,0,1,1,0,0,7,12,17.0,0,0,3,0,0,0,2,350,2,8,0,87,0,Away,0,2,2,0,1,2.0
Zak Jones,12,7,19,4,0,0,4,0,0,1,1,6,5,0,1,4,12,13.0,0,0,2,4,0,1,1,486,8,3,0,91,0,Away,0,4,4,4,1,6.0
Nic Newman,13,6,19,4,0,0,2,0,0,1,3,0,5,0,0,9,9,9.0,0,0,3,0,0,3,3,408,4,4,0,71,0,Away,0,4,4,2,3,10.0
Heath Grundy,11,7,18,8,0,0,4,0,0,0,0,4,1,1,2,5,12,15.0,1,0,4,0,0,0,1,257,4,13,0,100,0,Away,0,7,8,4,1,3.0
Sam Reid,8,8,16,6,1,0,2,7,1,1,0,1,0,0,0,8,9,11.0,2,1,5,0,0,0,4,152,3,1,1,89,0,Away,0,4,5,1,3,5.0
Lance Franklin,9,6,15,7,2,0,3,2,0,2,0,2,0,1,2,3,12,12.0,1,1,2,0,0,0,7,233,3,0,1,93,0,Away,0,6,6,2,7,3.0
Kieren Jack,9,5,14,2,0,0,4,0,1,3,0,3,2,0,0,3,11,10.0,0,0,0,0,0,0,4,235,2,2,1,66,0,Away,0,2,2,3,3,4.0
Nick Smith,7,7,14,4,0,0,3,0,0,1,1,4,4,0,1,6,8,9.0,0,0,3,0,0,1,1,237,6,5,0,96,0,Away,0,4,4,3,1,5.0
Harry Cunningham,5,9,14,3,1,0,7,0,0,2,1,1,1,1,0,7,7,13.0,1,1,3,0,1,0,3,112,1,1,1,82,0,Away,0,2,2,6,3,1.0
Callum Mills,10,4,14,3,0,0,1,0,0,2,2,2,2,1,0,6,6,11.0,1,0,2,0,0,2,2,293,2,5,0,83,0,Away,0,2,3,1,2,3.0
Callum Sinclair,9,4,13,1,0,0,4,24,0,3,5,6,1,1,3,9,4,6.0,0,0,1,0,3,2,1,202,5,4,1,83,0,Away,0,1,1,3,1,7.0
Will Hayward,10,1,11,4,2,1,1,0,1,1,1,3,0,1,1,4,7,7.0,0,4,1,0,1,0,5,235,3,0,1,76,0,Away,0,4,0,0,4,4.0
Robbie Fox,5,6,11,0,0,0,5,0,2,2,1,1,1,0,0,6,4,6.0,0,0,2,1,0,1,4,101,2,1,3,76,0,Away,0,0,0,2,2,5.0
Aliir Aliir,4,5,9,3,0,0,2,0,0,0,0,4,2,0,2,4,8,6.0,0,0,12,0,0,0,0,131,5,4,0,93,0,Away,0,3,3,2,0,3.0
Jordan Foote,3,6,9,0,1,0,4,0,0,2,1,0,0,2,0,5,4,9.0,0,0,0,0,1,0,3,118,0,0,1,89,0,Away,0,0,0,3,3,0.0
Oliver Florent,7,1,8,1,1,0,2,0,0,2,2,3,0,2,2,5,3,6.0,0,0,0,0,0,2,3,150,4,0,0,64,0,Away,0,1,1,2,3,2.0
Tom Papley,4,2,6,2,1,1,1,0,0,2,0,3,0,1,2,2,5,2.0,1,1,1,0,0,0,2,168,4,1,0,55,0,Away,0,1,1,1,2,4.0
