Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Jack Steven,21.0,13.0,34.0,10.0,2.0,0.0,2.0,0.0,1.0,6.0,5.0,6.0,1.0,0.0,2.0,13.0,21.0,25.0,0.0,0.0,2.0,1.0,3.0,2.0,10.0,535.0,7.0,1.0,0.0,76.0,1,Home,3,10.0,10.0,2.0,9.0,9.0
Sebastian Ross,20.0,12.0,32.0,6.0,0.0,0.0,7.0,0.0,2.0,7.0,2.0,5.0,2.0,2.0,3.0,10.0,21.0,25.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,604.0,5.0,3.0,0.0,77.0,1,Home,2,6.0,6.0,7.0,4.0,7.0
Blake Acres,14.0,16.0,30.0,9.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,12.0,19.0,25.0,1.0,1.0,3.0,0.0,0.0,1.0,9.0,354.0,3.0,8.0,0.0,85.0,1,Home,1,8.0,8.0,4.0,9.0,5.0
Jarryn Geary,15.0,12.0,27.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,9.0,17.0,23.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,389.0,4.0,7.0,1.0,87.0,1,Home,0,8.0,8.0,0.0,1.0,4.0
Jack Billings,18.0,8.0,26.0,9.0,2.0,3.0,3.0,0.0,3.0,5.0,0.0,3.0,2.0,2.0,1.0,11.0,17.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,495.0,4.0,3.0,1.0,89.0,1,Home,0,9.0,6.0,2.0,11.0,9.0
Jack Newnes,15.0,10.0,25.0,6.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,4.0,3.0,2.0,1.0,7.0,20.0,17.0,0.0,0.0,4.0,3.0,1.0,1.0,6.0,415.0,5.0,5.0,0.0,89.0,1,Home,0,6.0,6.0,2.0,6.0,8.0
David Armitage,8.0,16.0,24.0,7.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0,7.0,17.0,21.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,141.0,1.0,2.0,0.0,75.0,1,Home,0,7.0,7.0,2.0,6.0,3.0
Shane Savage,18.0,6.0,24.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,21.0,19.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,434.0,5.0,3.0,0.0,88.0,1,Home,0,7.0,7.0,1.0,5.0,5.0
Dylan Roberton,19.0,5.0,24.0,10.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,4.0,1.0,1.0,5.0,18.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,358.0,2.0,7.0,0.0,81.0,1,Home,0,10.0,10.0,2.0,2.0,5.0
Koby Stevens,9.0,14.0,23.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,9.0,15.0,18.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,53.0,0.0,2.0,0.0,77.0,1,Home,0,5.0,5.0,4.0,4.0,5.0
