Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Luke Dahlhaus,13.0,19.0,32.0,4.0,1.0,0.0,3.0,0.0,4.0,7.0,4.0,1.0,2.0,1.0,0.0,13.0,19.0,23.0,1.0,1.0,0.0,1.0,1.0,3.0,8.0,424.0,3.0,2.0,1.0,84.0,0.5,Home,3,3.0,3.0,2.0,4.0,9.0
Lachlan Hunter,11.0,17.0,28.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,2.0,0.0,6.0,23.0,24.0,0.0,0.0,1.0,5.0,0.0,3.0,9.0,423.0,3.0,2.0,0.0,88.0,0.5,Home,1,3.0,3.0,0.0,9.0,4.0
Mitchell Wallis,13.0,11.0,24.0,7.0,1.0,1.0,10.0,0.0,1.0,4.0,8.0,3.0,2.0,3.0,0.0,14.0,11.0,17.0,1.0,1.0,0.0,0.0,3.0,5.0,7.0,399.0,3.0,1.0,3.0,84.0,0.5,Home,0,6.0,6.0,7.0,6.0,7.0
Shane Biggs,19.0,5.0,24.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,4.0,19.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,531.0,4.0,4.0,0.0,80.0,0.5,Home,0,6.0,6.0,0.0,7.0,5.0
Robert Murphy,17.0,5.0,22.0,6.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,20.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,439.0,3.0,4.0,0.0,85.0,0.5,Home,2,6.0,6.0,3.0,4.0,3.0
Easton Wood,13.0,9.0,22.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,10.0,12.0,15.0,0.0,0.0,3.0,1.0,1.0,1.0,6.0,384.0,3.0,9.0,0.0,82.0,0.5,Home,0,6.0,6.0,1.0,5.0,7.0
Liam Picken,12.0,10.0,22.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,4.0,3.0,0.0,0.0,2.0,14.0,10.0,16.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,392.0,3.0,3.0,0.0,83.0,0.5,Home,0,4.0,4.0,6.0,5.0,6.0
Michael Talia,13.0,9.0,22.0,12.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,3.0,18.0,19.0,1.0,0.0,6.0,2.0,0.0,0.0,6.0,370.0,2.0,5.0,0.0,93.0,0.5,Home,0,11.0,12.0,1.0,5.0,3.0
Matthew Boyd,14.0,7.0,21.0,7.0,0.0,0.0,5.0,1.0,0.0,2.0,4.0,4.0,7.0,1.0,1.0,7.0,14.0,16.0,1.0,0.0,1.0,1.0,1.0,2.0,7.0,375.0,3.0,6.0,1.0,82.0,0.5,Home,0,6.0,7.0,4.0,7.0,5.0
Jackson Macrae,9.0,12.0,21.0,2.0,1.0,0.0,7.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,1.0,12.0,10.0,12.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,172.0,3.0,4.0,2.0,88.0,0.5,Home,0,2.0,2.0,5.0,6.0,9.0
