Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Andrew Gaff,15.0,18.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,0.0,1.0,5.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,390.0,5.0,3.0,0.0,98.0,1,Home,2,4.0,4.0,0.0,3.0,10.0
Luke Shuey,14.0,10.0,24.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,3.0,2.0,0.0,1.0,13.0,11.0,17.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,368.0,7.0,5.0,0.0,69.0,1,Home,3,3.0,3.0,2.0,3.0,7.0
Bradley Sheppard,12.0,10.0,22.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,17.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,190.0,3.0,5.0,1.0,93.0,1,Home,0,8.0,8.0,2.0,2.0,4.0
Tom Barrass,14.0,5.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,7.0,12.0,15.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,234.0,4.0,8.0,0.0,93.0,1,Home,0,6.0,9.0,0.0,0.0,4.0
Shannon Hurn,12.0,5.0,17.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0,4.0,10.0,14.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,235.0,2.0,5.0,0.0,85.0,1,Home,0,3.0,3.0,3.0,3.0,3.0
Dominic Sheed,8.0,9.0,17.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,5.0,1.0,1.0,1.0,13.0,10.0,11.0,0.0,0.0,3.0,0.0,4.0,4.0,3.0,130.0,4.0,3.0,1.0,82.0,1,Home,0,2.0,2.0,2.0,3.0,6.0
Jeremy McGovern,12.0,4.0,16.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,1.0,8.0,7.0,10.0,3.0,0.0,7.0,0.0,0.0,0.0,2.0,294.0,5.0,11.0,0.0,82.0,1,Home,0,5.0,8.0,1.0,2.0,6.0
Jamie Cripps,9.0,6.0,15.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,13.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,150.0,6.0,3.0,2.0,83.0,1,Home,0,2.0,1.0,2.0,4.0,8.0
Jackson Nelson,12.0,3.0,15.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,4.0,10.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,338.0,3.0,4.0,0.0,85.0,1,Home,0,3.0,3.0,3.0,1.0,3.0
Tim Kelly,8.0,7.0,15.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,7.0,9.0,8.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,283.0,6.0,1.0,0.0,81.0,1,Home,0,0.0,0.0,4.0,2.0,7.0
Nicholas Naitanui,8.0,6.0,14.0,1.0,0.0,0.0,1.0,35.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,11.0,3.0,7.0,1.0,0.0,5.0,0.0,1.0,3.0,3.0,215.0,2.0,1.0,1.0,70.0,1,Home,0,0.0,1.0,0.0,2.0,7.0
Tom Cole,6.0,8.0,14.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,4.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,213.0,2.0,6.0,0.0,80.0,1,Home,0,4.0,4.0,2.0,2.0,1.0
Josh Rotham,11.0,3.0,14.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,12.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,227.0,0.0,4.0,0.0,83.0,1,Home,0,6.0,6.0,2.0,0.0,2.0
Jack Darling,8.0,5.0,13.0,7.0,2.0,1.0,5.0,1.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,8.0,5.0,9.0,4.0,3.0,3.0,0.0,0.0,0.0,7.0,316.0,2.0,1.0,3.0,98.0,1,Home,0,3.0,4.0,2.0,4.0,4.0
Liam Ryan,10.0,2.0,12.0,5.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,8.0,3.0,4.0,3.0,0.0,0.0,0.0,7.0,264.0,2.0,1.0,0.0,88.0,1,Home,1,2.0,1.0,1.0,7.0,4.0
Brayden Ainsworth,7.0,4.0,11.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,9.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,113.0,3.0,2.0,1.0,78.0,1,Home,0,1.0,1.0,3.0,0.0,7.0
Jarrod Brander,6.0,4.0,10.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,146.0,4.0,4.0,0.0,81.0,1,Home,0,3.0,3.0,5.0,1.0,3.0
Nic Reid,4.0,5.0,9.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,133.0,3.0,6.0,0.0,65.0,1,Home,0,0.0,0.0,2.0,3.0,4.0
Joshua Kennedy,7.0,1.0,8.0,5.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,3.0,3.0,2.0,0.0,0.0,0.0,5.0,210.0,0.0,1.0,3.0,92.0,1,Home,0,2.0,2.0,0.0,5.0,2.0
Jack Redden,2.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,-18.0,0.0,1.0,0.0,56.0,1,Home,0,2.0,2.0,3.0,2.0,3.0
Brendon Ah Chee,7.0,1.0,8.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,4.0,5.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,136.0,3.0,1.0,0.0,82.0,1,Home,0,4.0,5.0,4.0,1.0,4.0
Oscar Allen,6.0,0.0,6.0,3.0,1.0,0.0,2.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,122.0,0.0,0.0,2.0,77.0,1,Home,0,2.0,2.0,0.0,3.0,3.0
Tom Mitchell,11.0,23.0,34.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,6.0,5.0,2.0,1.0,1.0,18.0,17.0,22.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,307.0,7.0,4.0,1.0,89.0,0,Away,0,1.0,2.0,4.0,4.0,12.0
Jaeger O'Meara,13.0,14.0,27.0,1.0,0.0,1.0,7.0,0.0,0.0,7.0,9.0,2.0,0.0,2.0,0.0,14.0,14.0,17.0,0.0,0.0,3.0,0.0,5.0,4.0,2.0,356.0,4.0,4.0,2.0,82.0,0,Away,0,1.0,1.0,5.0,2.0,10.0
James Worpel,11.0,16.0,27.0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,4.0,3.0,0.0,1.0,1.0,9.0,17.0,17.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,365.0,6.0,5.0,0.0,83.0,0,Away,0,5.0,4.0,2.0,4.0,10.0
Liam Shiels,16.0,9.0,25.0,6.0,1.0,0.0,2.0,0.0,0.0,6.0,7.0,4.0,0.0,2.0,0.0,7.0,17.0,17.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,433.0,9.0,2.0,0.0,77.0,0,Away,0,6.0,6.0,2.0,3.0,8.0
Jack Scrimshaw,12.0,6.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,7.0,0.0,0.0,2.0,14.0,12.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,364.0,5.0,6.0,0.0,78.0,0,Away,0,6.0,6.0,1.0,4.0,6.0
Will Day,11.0,5.0,16.0,8.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,11.0,10.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,286.0,3.0,5.0,1.0,75.0,0,Away,0,7.0,8.0,1.0,3.0,6.0
Blake Hardwick,6.0,8.0,14.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,5.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,132.0,2.0,4.0,0.0,85.0,0,Away,0,3.0,3.0,2.0,2.0,1.0
Shaun Burgoyne,7.0,6.0,13.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,10.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,202.0,2.0,1.0,1.0,79.0,0,Away,0,3.0,2.0,3.0,3.0,2.0
