Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Jake Lloyd,19.0,10.0,29.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,4.0,19.0,26.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,384.0,5.0,6.0,0.0,92.0,1,Home,0,3.0,3.0,4.0,2.0,3.0
Harry Cunningham,17.0,10.0,27.0,10.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,6.0,20.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,379.0,1.0,8.0,0.0,95.0,1,Home,0,10.0,10.0,4.0,6.0,3.0
Callum Mills,12.0,13.0,25.0,3.0,0.0,0.0,7.0,0.0,1.0,5.0,5.0,3.0,0.0,4.0,1.0,12.0,11.0,20.0,0.0,0.0,2.0,0.0,3.0,2.0,8.0,341.0,1.0,3.0,0.0,86.0,1,Home,0,3.0,3.0,7.0,7.0,5.0
Luke Parker,14.0,9.0,23.0,3.0,1.0,0.0,6.0,0.0,3.0,6.0,8.0,6.0,2.0,3.0,2.0,15.0,8.0,15.0,1.0,0.0,3.0,0.0,4.0,4.0,6.0,407.0,6.0,2.0,0.0,80.0,1,Home,0,2.0,3.0,6.0,3.0,8.0
Isaac Heeney,20.0,2.0,22.0,14.0,3.0,1.0,3.0,0.0,2.0,6.0,1.0,5.0,0.0,1.0,1.0,8.0,14.0,14.0,3.0,4.0,1.0,1.0,0.0,1.0,10.0,562.0,6.0,0.0,1.0,84.0,1,Home,3,11.0,10.0,2.0,8.0,8.0
Jordan Dawson,16.0,4.0,20.0,5.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,6.0,5.0,0.0,4.0,3.0,14.0,19.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,486.0,5.0,1.0,0.0,82.0,1,Home,0,4.0,5.0,7.0,1.0,1.0
Oliver Florent,16.0,4.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,9.0,10.0,12.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,453.0,7.0,6.0,0.0,76.0,1,Home,0,4.0,5.0,0.0,3.0,8.0
Josh P. Kennedy,7.0,12.0,19.0,2.0,2.0,0.0,10.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,13.0,5.0,16.0,0.0,2.0,2.0,0.0,3.0,0.0,6.0,86.0,2.0,6.0,1.0,75.0,1,Home,1,2.0,0.0,9.0,6.0,3.0
Justin McInerney,10.0,7.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,5.0,13.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,319.0,1.0,1.0,0.0,80.0,1,Home,0,4.0,4.0,1.0,8.0,1.0
Tom Papley,13.0,2.0,15.0,6.0,3.0,0.0,5.0,0.0,1.0,4.0,1.0,4.0,0.0,1.0,1.0,6.0,11.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,302.0,4.0,0.0,4.0,89.0,1,Home,0,6.0,5.0,1.0,8.0,6.0
