Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Sam Mitchell,15.0,12.0,27.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,7.0,5.0,3.0,0.0,2.0,13.0,14.0,19.0,0.0,0.0,2.0,1.0,3.0,5.0,8.0,375.0,4.0,2.0,0.0,89.0,0,Home,0,3.0,3.0,3.0,8.0,8.0
Jordan Lewis,15.0,11.0,26.0,5.0,1.0,0.0,2.0,3.0,0.0,6.0,5.0,4.0,1.0,1.0,2.0,9.0,18.0,17.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,506.0,7.0,3.0,0.0,82.0,0,Home,0,5.0,5.0,2.0,5.0,9.0
Isaac Smith,14.0,12.0,26.0,8.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,9.0,17.0,23.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,364.0,1.0,3.0,0.0,86.0,0,Home,0,8.0,8.0,4.0,6.0,3.0
Josh Gibson,15.0,9.0,24.0,9.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,1.0,7.0,18.0,23.0,1.0,0.0,8.0,0.0,0.0,0.0,4.0,333.0,4.0,7.0,0.0,100.0,0,Home,0,8.0,9.0,2.0,3.0,1.0
Grant Birchall,15.0,6.0,21.0,5.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,15.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,401.0,1.0,4.0,0.0,75.0,0,Home,0,5.0,5.0,2.0,2.0,5.0
Taylor Duryea,18.0,2.0,20.0,10.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,0.0,2.0,18.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,343.0,4.0,4.0,0.0,80.0,0,Home,0,10.0,10.0,2.0,4.0,6.0
Luke Hodge,12.0,7.0,19.0,2.0,0.0,0.0,4.0,5.0,0.0,4.0,6.0,3.0,2.0,2.0,2.0,8.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,296.0,6.0,2.0,1.0,86.0,0,Home,0,2.0,2.0,3.0,3.0,8.0
Shaun Burgoyne,8.0,9.0,17.0,4.0,1.0,1.0,7.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,9.0,7.0,15.0,0.0,2.0,2.0,0.0,1.0,3.0,4.0,190.0,2.0,2.0,1.0,85.0,0,Home,0,4.0,2.0,6.0,4.0,2.0
Jack Gunston,13.0,4.0,17.0,9.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,15.0,13.0,0.0,3.0,4.0,1.0,1.0,0.0,5.0,217.0,3.0,1.0,0.0,88.0,0,Home,0,9.0,6.0,1.0,5.0,4.0
Bradley Hill,10.0,7.0,17.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,14.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,276.0,3.0,1.0,0.0,77.0,0,Home,0,3.0,3.0,2.0,4.0,5.0
