Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Rory Sloane,15.0,19.0,34.0,7.0,0.0,0.0,3.0,0.0,2.0,4.0,11.0,5.0,2.0,2.0,1.0,19.0,16.0,27.0,0.0,0.0,5.0,0.0,5.0,6.0,10.0,387.0,3.0,11.0,1.0,85.0,1,Home,1,7.0,7.0,2.0,8.0,7.0
Rory Laird,11.0,17.0,28.0,2.0,0.0,0.0,9.0,0.0,1.0,5.0,6.0,5.0,2.0,0.0,1.0,15.0,14.0,19.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,315.0,6.0,2.0,0.0,73.0,1,Home,0,2.0,2.0,9.0,4.0,9.0
Paul Seedsman,17.0,10.0,27.0,5.0,0.0,1.0,2.0,0.0,2.0,6.0,1.0,4.0,1.0,0.0,2.0,3.0,24.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,618.0,5.0,1.0,0.0,83.0,1,Home,0,4.0,4.0,2.0,4.0,7.0
Brodie Smith,19.0,7.0,26.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,3.0,7.0,1.0,0.0,10.0,12.0,15.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,775.0,11.0,11.0,0.0,81.0,1,Home,2,4.0,4.0,4.0,2.0,11.0
Ben Keays,16.0,10.0,26.0,5.0,1.0,1.0,3.0,0.0,1.0,5.0,4.0,1.0,3.0,0.0,1.0,8.0,19.0,23.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,536.0,3.0,2.0,0.0,82.0,1,Home,0,5.0,5.0,3.0,4.0,3.0
Taylor Walker,14.0,9.0,23.0,9.0,6.0,3.0,3.0,0.0,1.0,6.0,2.0,5.0,1.0,1.0,1.0,10.0,13.0,15.0,4.0,4.0,1.0,0.0,0.0,2.0,12.0,504.0,4.0,1.0,2.0,92.0,1,Home,3,5.0,5.0,1.0,11.0,8.0
Jake Kelly,9.0,12.0,21.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,13.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,263.0,1.0,8.0,0.0,86.0,1,Home,0,6.0,6.0,2.0,3.0,2.0
Reilly O'Brien,5.0,14.0,19.0,3.0,0.0,0.0,3.0,34.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,13.0,8.0,12.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,58.0,3.0,5.0,0.0,89.0,1,Home,0,3.0,3.0,3.0,2.0,7.0
Lachlan Sholl,13.0,5.0,18.0,9.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,3.0,15.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,382.0,1.0,4.0,0.0,91.0,1,Home,0,8.0,8.0,0.0,4.0,3.0
Tom Lynch,11.0,4.0,15.0,5.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,10.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,202.0,2.0,1.0,3.0,79.0,1,Home,0,4.0,5.0,0.0,5.0,2.0
Tom Doedee,8.0,7.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,4.0,10.0,12.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,325.0,2.0,6.0,0.0,95.0,1,Home,0,2.0,3.0,2.0,2.0,3.0
Andrew McPherson,11.0,3.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,9.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,247.0,5.0,4.0,0.0,78.0,1,Home,0,2.0,2.0,1.0,2.0,3.0
James Rowe,7.0,7.0,14.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,151.0,4.0,1.0,0.0,83.0,1,Home,0,1.0,1.0,0.0,4.0,7.0
Luke Brown,10.0,3.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,5.0,4.0,10.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,345.0,3.0,4.0,0.0,82.0,1,Home,0,2.0,2.0,2.0,4.0,3.0
Ned McHenry,4.0,8.0,12.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,4.0,7.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,107.0,3.0,1.0,1.0,78.0,1,Home,0,1.0,0.0,3.0,4.0,3.0
Harry Schoenberg,9.0,3.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,9.0,10.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,279.0,3.0,0.0,0.0,58.0,1,Home,0,1.0,0.0,2.0,5.0,2.0
Lachlan Murphy,5.0,5.0,10.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,150.0,3.0,0.0,1.0,85.0,1,Home,0,1.0,1.0,4.0,6.0,5.0
Jordon Butts,9.0,1.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,4.0,5.0,10.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,181.0,2.0,4.0,0.0,97.0,1,Home,0,3.0,4.0,2.0,1.0,0.0
Sam Berry,4.0,6.0,10.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,3.0,6.0,6.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,112.0,2.0,3.0,1.0,77.0,1,Home,0,1.0,1.0,3.0,4.0,3.0
Will Hamill,5.0,4.0,9.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,1.0,5.0,0.0,82.0,1,Home,0,4.0,4.0,3.0,1.0,0.0
Shane McAdam,3.0,5.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,2.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,74.0,3.0,3.0,0.0,69.0,1,Home,0,1.0,1.0,0.0,3.0,3.0
Billy Frampton,4.0,1.0,5.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,115.0,4.0,0.0,1.0,75.0,1,Home,0,2.0,2.0,0.0,2.0,2.0
Noah Anderson,13.0,13.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,3.0,0.0,1.0,18.0,9.0,16.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,312.0,5.0,5.0,0.0,84.0,0,Away,0,3.0,3.0,0.0,5.0,10.0
