Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Tom Mitchell,12.0,25.0,37.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,6.0,1.0,2.0,2.0,13.0,26.0,29.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,170.0,6.0,6.0,0.0,85.0,0,Home,0,6.0,7.0,2.0,4.0,8.0
Blake Hardwick,27.0,4.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,1.0,0.0,3.0,23.0,26.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,500.0,3.0,4.0,0.0,85.0,0,Home,0,14.0,15.0,0.0,4.0,5.0
Changkuoth Jiath,17.0,8.0,25.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,3.0,3.0,4.0,10.0,17.0,19.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,348.0,7.0,11.0,0.0,85.0,0,Home,0,7.0,8.0,1.0,1.0,6.0
Tom Phillips,15.0,9.0,24.0,4.0,0.0,0.0,2.0,0.0,1.0,5.0,3.0,6.0,2.0,1.0,0.0,5.0,18.0,11.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,480.0,10.0,1.0,0.0,80.0,0,Home,0,4.0,4.0,2.0,3.0,13.0
Jarman Impey,13.0,9.0,22.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,6.0,18.0,21.0,1.0,0.0,6.0,4.0,0.0,0.0,3.0,170.0,3.0,6.0,0.0,72.0,0,Home,0,4.0,5.0,3.0,3.0,1.0
Liam Shiels,11.0,10.0,21.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,2.0,7.0,16.0,15.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,199.0,7.0,3.0,0.0,79.0,0,Home,0,5.0,5.0,4.0,4.0,6.0
Jaeger O'Meara,10.0,11.0,21.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,3.0,1.0,8.0,13.0,15.0,0.0,0.0,3.0,0.0,1.0,3.0,4.0,260.0,4.0,3.0,1.0,86.0,0,Home,0,2.0,2.0,3.0,4.0,6.0
Daniel Howe,15.0,6.0,21.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,2.0,7.0,16.0,16.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,307.0,2.0,4.0,0.0,80.0,0,Home,0,11.0,10.0,1.0,2.0,5.0
Harry Morrison,13.0,7.0,20.0,11.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,413.0,3.0,2.0,0.0,82.0,0,Home,0,11.0,11.0,1.0,4.0,4.0
Jonathon Ceglar,6.0,10.0,16.0,7.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,10.0,14.0,1.0,0.0,7.0,0.0,0.0,1.0,4.0,176.0,1.0,6.0,0.0,74.0,0,Home,0,6.0,7.0,0.0,4.0,2.0
