Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Brendon Goddard,21.0,11.0,32.0,15.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,3.0,1.0,2.0,5.0,25.0,27.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,431.0,2.0,6.0,0.0,96.0,1,Home,0,15.0,15.0,1.0,5.0,5.0
Zachary Merrett,21.0,10.0,31.0,6.0,4.0,1.0,4.0,0.0,2.0,6.0,4.0,1.0,3.0,2.0,0.0,6.0,24.0,22.0,0.0,0.0,1.0,1.0,1.0,3.0,9.0,580.0,2.0,1.0,0.0,74.0,1,Home,3,6.0,6.0,4.0,7.0,9.0
Dyson Heppell,16.0,14.0,30.0,7.0,0.0,1.0,5.0,0.0,1.0,4.0,5.0,3.0,2.0,3.0,0.0,11.0,20.0,21.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,362.0,2.0,2.0,1.0,82.0,1,Home,2,6.0,6.0,4.0,4.0,9.0
Jobe Watson,11.0,15.0,26.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,8.0,2.0,0.0,5.0,1.0,20.0,7.0,14.0,0.0,0.0,1.0,0.0,4.0,4.0,6.0,165.0,4.0,1.0,0.0,74.0,1,Home,0,2.0,2.0,3.0,5.0,12.0
David Zaharakis,14.0,11.0,25.0,6.0,0.0,0.0,6.0,0.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,6.0,19.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,239.0,3.0,2.0,0.0,84.0,1,Home,0,6.0,6.0,6.0,3.0,4.0
Mark Baguley,17.0,8.0,25.0,9.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,6.0,4.0,2.0,9.0,17.0,22.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,423.0,6.0,7.0,0.0,84.0,1,Home,0,8.0,9.0,4.0,2.0,3.0
James Kelly,10.0,13.0,23.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,16.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,115.0,3.0,4.0,0.0,86.0,1,Home,0,6.0,6.0,5.0,2.0,3.0
Martin Gleeson,17.0,6.0,23.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,5.0,18.0,21.0,1.0,0.0,5.0,1.0,0.0,0.0,4.0,311.0,3.0,7.0,0.0,79.0,1,Home,0,8.0,9.0,1.0,4.0,2.0
Conor McKenna,14.0,7.0,21.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,3.0,17.0,15.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,457.0,3.0,1.0,0.0,70.0,1,Home,0,3.0,3.0,2.0,2.0,6.0
Andrew McGrath,6.0,15.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,170.0,1.0,2.0,0.0,80.0,1,Home,0,3.0,3.0,0.0,6.0,1.0
David Myers,8.0,11.0,19.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,1.0,10.0,10.0,11.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,276.0,7.0,2.0,0.0,67.0,1,Home,0,3.0,3.0,2.0,3.0,8.0
Travis Colyer,11.0,6.0,17.0,6.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,7.0,10.0,14.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,238.0,1.0,3.0,0.0,77.0,1,Home,0,6.0,6.0,2.0,4.0,3.0
Tom Bellchambers,6.0,10.0,16.0,10.0,1.0,0.0,1.0,38.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,8.0,11.0,16.0,3.0,1.0,4.0,0.0,2.0,0.0,8.0,98.0,1.0,5.0,0.0,86.0,1,Home,0,7.0,9.0,1.0,7.0,0.0
Darcy Parish,7.0,9.0,16.0,3.0,0.0,0.0,7.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,1.0,10.0,8.0,11.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,127.0,2.0,1.0,3.0,86.0,1,Home,0,3.0,3.0,4.0,2.0,5.0
Patrick Ambrose,11.0,4.0,15.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,6.0,10.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,228.0,2.0,7.0,0.0,91.0,1,Home,0,7.0,8.0,2.0,1.0,4.0
Anthony M-Tipungwuti,9.0,6.0,15.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,8.0,7.0,11.0,1.0,1.0,0.0,0.0,1.0,2.0,7.0,286.0,3.0,4.0,2.0,80.0,1,Home,0,1.0,1.0,2.0,7.0,4.0
James Stewart,9.0,4.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,251.0,1.0,0.0,0.0,88.0,1,Home,0,3.0,3.0,0.0,5.0,3.0
Michael Hartley,7.0,5.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,8.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,74.0,1.0,4.0,0.0,94.0,1,Home,0,4.0,4.0,1.0,3.0,1.0
