Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Shaun Higgins,13.0,15.0,28.0,5.0,1.0,1.0,3.0,0.0,1.0,7.0,4.0,2.0,0.0,0.0,0.0,11.0,18.0,17.0,2.0,1.0,0.0,2.0,0.0,4.0,6.0,477.0,6.0,1.0,0.0,88.0,1,Home,1,3.0,4.0,3.0,5.0,11.0
Andrew Swallow,10.0,17.0,27.0,2.0,1.0,0.0,7.0,0.0,0.0,2.0,3.0,2.0,3.0,4.0,1.0,15.0,12.0,22.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,292.0,3.0,3.0,0.0,82.0,1,Home,0,2.0,1.0,7.0,5.0,5.0
Jack Ziebell,20.0,6.0,26.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,10.0,4.0,3.0,2.0,0.0,15.0,11.0,17.0,0.0,0.0,1.0,0.0,4.0,6.0,3.0,529.0,5.0,2.0,0.0,81.0,1,Home,0,2.0,2.0,4.0,3.0,9.0
Ryan Clarke,8.0,16.0,24.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,7.0,17.0,16.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,87.0,2.0,4.0,0.0,90.0,1,Home,0,3.0,3.0,4.0,5.0,8.0
Sam Gibson,12.0,11.0,23.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,0.0,9.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,320.0,7.0,8.0,0.0,87.0,1,Home,0,1.0,1.0,3.0,3.0,9.0
Ben Cunnington,11.0,12.0,23.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,5.0,2.0,0.0,1.0,13.0,11.0,17.0,1.0,1.0,2.0,0.0,1.0,6.0,6.0,289.0,6.0,4.0,0.0,74.0,1,Home,0,4.0,4.0,3.0,6.0,6.0
Luke McDonald,14.0,7.0,21.0,3.0,1.0,0.0,10.0,0.0,0.0,6.0,4.0,7.0,4.0,0.0,2.0,8.0,14.0,13.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,642.0,10.0,3.0,1.0,83.0,1,Home,0,3.0,3.0,9.0,3.0,8.0
Aaron Mullett,10.0,10.0,20.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,1.0,3.0,13.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,378.0,6.0,4.0,0.0,78.0,1,Home,0,2.0,2.0,2.0,2.0,2.0
Shaun Atley,4.0,15.0,19.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,15.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,224.0,3.0,3.0,0.0,91.0,1,Home,0,2.0,2.0,2.0,3.0,7.0
Scott Thompson,5.0,12.0,17.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,9.0,8.0,13.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,229.0,5.0,10.0,0.0,97.0,1,Home,0,2.0,3.0,1.0,2.0,4.0
Taylor Garner,7.0,10.0,17.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,4.0,3.0,2.0,2.0,2.0,8.0,8.0,11.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,47.0,3.0,3.0,0.0,88.0,1,Home,0,0.0,1.0,3.0,4.0,6.0
Nathan Hrovat,8.0,9.0,17.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,90.0,1.0,0.0,1.0,82.0,1,Home,0,4.0,3.0,0.0,3.0,3.0
