Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Jarryd Lyons,18.0,12.0,30.0,6.0,2.0,0.0,10.0,0.0,0.0,5.0,7.0,6.0,3.0,3.0,0.0,15.0,15.0,18.0,0.0,2.0,4.0,0.0,2.0,5.0,6.0,525.0,4.0,3.0,3.0,78.0,0,Home,0,6.0,4.0,7.0,6.0,12.0
Kade Kolodjashnij,16.0,6.0,22.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,1.0,4.0,17.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,303.0,5.0,9.0,0.0,77.0,0,Home,0,7.0,7.0,2.0,1.0,4.0
David Swallow,14.0,7.0,21.0,4.0,0.0,0.0,6.0,0.0,1.0,3.0,2.0,6.0,3.0,1.0,3.0,8.0,13.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,352.0,7.0,1.0,2.0,79.0,0,Home,0,4.0,4.0,4.0,2.0,8.0
Jack Martin,13.0,8.0,21.0,6.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,7.0,1.0,2.0,1.0,15.0,7.0,12.0,3.0,2.0,2.0,0.0,1.0,2.0,7.0,326.0,3.0,3.0,0.0,87.0,0,Home,1,3.0,4.0,1.0,7.0,9.0
Touk Miller,9.0,10.0,19.0,3.0,0.0,0.0,6.0,0.0,1.0,4.0,5.0,3.0,0.0,3.0,1.0,15.0,4.0,14.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,173.0,5.0,6.0,1.0,77.0,0,Home,0,3.0,3.0,5.0,1.0,5.0
Lachlan Weller,14.0,5.0,19.0,7.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,4.0,14.0,14.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,452.0,3.0,2.0,0.0,82.0,0,Home,0,7.0,7.0,1.0,3.0,5.0
Brayden Fiorini,13.0,6.0,19.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,6.0,1.0,0.0,1.0,4.0,14.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,257.0,6.0,3.0,0.0,81.0,0,Home,0,4.0,4.0,3.0,2.0,9.0
Steven May,10.0,5.0,15.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,1.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,192.0,4.0,6.0,0.0,92.0,0,Home,0,6.0,6.0,3.0,2.0,3.0
Jarrod Harbrow,8.0,6.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,5.0,10.0,10.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,185.0,5.0,5.0,0.0,87.0,0,Home,0,5.0,5.0,0.0,0.0,4.0
Jesse Joyce,10.0,4.0,14.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,6.0,8.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,303.0,1.0,8.0,0.0,88.0,0,Home,0,7.0,7.0,3.0,1.0,1.0
Nicholas Holman,6.0,8.0,14.0,5.0,0.0,0.0,6.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,7.0,7.0,13.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,121.0,1.0,2.0,3.0,87.0,0,Home,0,4.0,5.0,3.0,1.0,1.0
Aaron Young,9.0,4.0,13.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,5.0,0.0,2.0,2.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,296.0,2.0,1.0,2.0,85.0,0,Home,0,2.0,2.0,1.0,3.0,7.0
Rory Thompson,11.0,2.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,8.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,261.0,2.0,8.0,0.0,90.0,0,Home,0,6.0,6.0,1.0,0.0,1.0
Ben Ainsworth,10.0,3.0,13.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,229.0,6.0,2.0,1.0,82.0,0,Home,0,3.0,3.0,1.0,2.0,6.0
Alex Sexton,9.0,3.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,257.0,2.0,2.0,0.0,82.0,0,Home,0,3.0,2.0,0.0,4.0,3.0
Darcy Macpherson,10.0,2.0,12.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221.0,4.0,2.0,2.0,84.0,0,Home,0,3.0,3.0,2.0,0.0,5.0
Tom Lynch,9.0,2.0,11.0,4.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,2.0,1.0,8.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,197.0,4.0,2.0,1.0,96.0,0,Home,0,2.0,2.0,0.0,2.0,6.0
