Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Elliot Yeo,18.0,11.0,29.0,2.0,1.0,1.0,6.0,0.0,1.0,7.0,10.0,6.0,4.0,3.0,2.0,15.0,12.0,19.0,0.0,0.0,1.0,0.0,5.0,5.0,9.0,557.0,8.0,3.0,1.0,76.0,1,Home,3,2.0,2.0,5.0,8.0,10.0
Andrew Gaff,14.0,10.0,24.0,8.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,10.0,15.0,17.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,273.0,5.0,5.0,0.0,89.0,1,Home,1,7.0,7.0,3.0,7.0,7.0
Jack Redden,13.0,10.0,23.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,9.0,14.0,21.0,1.0,1.0,1.0,0.0,2.0,1.0,7.0,351.0,1.0,3.0,0.0,85.0,1,Home,0,5.0,5.0,1.0,7.0,2.0
Jack Darling,20.0,1.0,21.0,15.0,6.0,2.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,11.0,10.0,13.0,6.0,8.0,6.0,0.0,0.0,0.0,12.0,490.0,5.0,1.0,2.0,89.0,1,Home,2,9.0,7.0,0.0,10.0,8.0
Shannon Hurn,16.0,4.0,20.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,2.0,14.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,372.0,2.0,6.0,0.0,92.0,1,Home,0,8.0,8.0,1.0,5.0,2.0
Mark Hutchings,11.0,9.0,20.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,1.0,3.0,1.0,0.0,6.0,13.0,12.0,0.0,0.0,2.0,0.0,3.0,2.0,5.0,390.0,6.0,0.0,0.0,84.0,1,Home,0,2.0,2.0,2.0,4.0,8.0
Bradley Sheppard,11.0,7.0,18.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,17.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,149.0,1.0,7.0,0.0,97.0,1,Home,0,7.0,8.0,4.0,5.0,1.0
Liam Duggan,12.0,6.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,0.0,10.0,9.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,386.0,7.0,8.0,0.0,85.0,1,Home,0,4.0,4.0,4.0,3.0,5.0
Mark Lecras,11.0,6.0,17.0,5.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,6.0,12.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,364.0,3.0,1.0,2.0,88.0,1,Home,0,5.0,4.0,2.0,6.0,1.0
Dominic Sheed,10.0,7.0,17.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,1.0,5.0,14.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,291.0,5.0,1.0,0.0,76.0,1,Home,0,4.0,4.0,1.0,2.0,7.0
Chris Masten,10.0,6.0,16.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,165.0,2.0,2.0,0.0,89.0,1,Home,0,6.0,6.0,2.0,3.0,3.0
Lewis Jetta,7.0,7.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,347.0,2.0,0.0,0.0,78.0,1,Home,0,0.0,0.0,4.0,5.0,5.0
Jeremy McGovern,11.0,3.0,14.0,9.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,6.0,8.0,12.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,245.0,1.0,9.0,0.0,74.0,1,Home,0,5.0,9.0,3.0,3.0,2.0
Tom Cole,8.0,6.0,14.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,181.0,1.0,5.0,0.0,83.0,1,Home,0,5.0,5.0,3.0,5.0,4.0
Joshua Kennedy,9.0,4.0,13.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,9.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,151.0,3.0,0.0,0.0,83.0,1,Home,0,5.0,1.0,0.0,7.0,5.0
Scott Lycett,7.0,6.0,13.0,4.0,0.0,1.0,2.0,20.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,6.0,6.0,9.0,0.0,1.0,4.0,0.0,2.0,1.0,8.0,204.0,2.0,2.0,2.0,62.0,1,Home,0,4.0,3.0,0.0,8.0,4.0
Nicholas Naitanui,4.0,8.0,12.0,1.0,0.0,0.0,7.0,30.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,11.0,2.0,9.0,0.0,0.0,4.0,0.0,4.0,1.0,4.0,114.0,1.0,3.0,0.0,58.0,1,Home,0,1.0,1.0,7.0,3.0,3.0
Willie Rioli,10.0,2.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,5.0,7.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,315.0,4.0,2.0,0.0,82.0,1,Home,0,3.0,3.0,0.0,5.0,3.0
Jake Waterman,9.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,223.0,1.0,0.0,0.0,80.0,1,Home,0,5.0,5.0,0.0,2.0,3.0
Brendon Ah Chee,4.0,5.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,8.0,2.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,64.0,2.0,1.0,0.0,78.0,1,Home,0,1.0,3.0,2.0,4.0,2.0
Tom Barrass,8.0,1.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,5.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,177.0,0.0,4.0,0.0,89.0,1,Home,0,3.0,3.0,2.0,5.0,1.0
Jamie Cripps,5.0,2.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,153.0,0.0,0.0,0.0,85.0,1,Home,0,4.0,2.0,0.0,4.0,3.0
Dustin Martin,14.0,12.0,26.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,4.0,2.0,0.0,2.0,17.0,12.0,18.0,2.0,0.0,1.0,3.0,5.0,3.0,8.0,488.0,3.0,0.0,0.0,85.0,0,Away,0,2.0,4.0,0.0,8.0,8.0
Kane Lambert,7.0,12.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,9.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,293.0,5.0,1.0,0.0,86.0,0,Away,0,2.0,2.0,1.0,3.0,8.0
Shane Edwards,6.0,12.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,9.0,8.0,15.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,181.0,2.0,2.0,0.0,78.0,0,Away,0,1.0,1.0,0.0,4.0,3.0
Shaun Grigg,11.0,6.0,17.0,4.0,0.0,2.0,3.0,0.0,0.0,7.0,2.0,3.0,0.0,2.0,1.0,7.0,12.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,425.0,3.0,4.0,1.0,73.0,0,Away,0,4.0,3.0,2.0,8.0,7.0
Bachar Houli,10.0,7.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,12.0,13.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,278.0,3.0,7.0,0.0,80.0,0,Away,0,4.0,3.0,0.0,5.0,4.0
