Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Brad Crouch,13.0,15.0,28.0,2.0,0.0,1.0,9.0,0.0,0.0,4.0,5.0,2.0,2.0,2.0,1.0,13.0,15.0,20.0,0.0,0.0,1.0,0.0,3.0,2.0,7.0,298.0,3.0,2.0,0.0,73.0,0,Home,0,2.0,2.0,9.0,7.0,8.0
Sebastian Ross,11.0,15.0,26.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,1.0,7.0,18.0,22.0,0.0,0.0,2.0,1.0,3.0,2.0,8.0,287.0,2.0,5.0,0.0,77.0,0,Home,0,4.0,4.0,3.0,8.0,4.0
Jack Steele,14.0,9.0,23.0,3.0,1.0,0.0,11.0,0.0,0.0,4.0,7.0,5.0,2.0,1.0,1.0,13.0,10.0,14.0,0.0,1.0,2.0,1.0,1.0,6.0,5.0,283.0,3.0,1.0,2.0,83.0,0,Home,1,3.0,2.0,9.0,5.0,9.0
Jack Billings,12.0,8.0,20.0,9.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,17.0,20.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,386.0,2.0,2.0,2.0,89.0,0,Home,0,9.0,9.0,3.0,7.0,0.0
Bradley Hill,11.0,7.0,18.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,16.0,17.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,355.0,3.0,2.0,0.0,95.0,0,Home,0,3.0,3.0,6.0,6.0,1.0
Jack Sinclair,12.0,5.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,5.0,12.0,13.0,0.0,0.0,4.0,1.0,0.0,1.0,5.0,374.0,3.0,5.0,0.0,84.0,0,Home,0,5.0,5.0,0.0,5.0,4.0
Hunter Clark,11.0,5.0,16.0,2.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,1.0,3.0,13.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,313.0,4.0,2.0,2.0,77.0,0,Home,0,2.0,2.0,6.0,6.0,5.0
Jack Bytel,8.0,8.0,16.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,7.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,223.0,5.0,0.0,0.0,72.0,0,Home,0,3.0,2.0,7.0,1.0,7.0
Josh Battle,8.0,6.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,8.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,228.0,0.0,3.0,1.0,71.0,0,Home,0,0.0,0.0,8.0,2.0,7.0
James Frawley,6.0,7.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,7.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,219.0,3.0,6.0,0.0,75.0,0,Home,0,5.0,5.0,0.0,3.0,1.0
