Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Brayden Fiorini,19.0,13.0,32.0,7.0,2.0,1.0,12.0,0.0,1.0,2.0,5.0,1.0,2.0,1.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,230.0,2.0,1.0,2.0,72.0,0,Home,1,7.0,7.0,10.0,6.0,9.0
Matthew Rosa,12.0,16.0,28.0,7.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,9.0,20.0,21.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,249.0,6.0,4.0,0.0,89.0,0,Home,0,7.0,6.0,4.0,7.0,7.0
Touk Miller,14.0,14.0,28.0,2.0,0.0,0.0,5.0,1.0,0.0,6.0,7.0,1.0,1.0,1.0,0.0,14.0,15.0,20.0,0.0,0.0,1.0,0.0,2.0,5.0,7.0,480.0,1.0,4.0,0.0,83.0,0,Home,0,2.0,2.0,5.0,7.0,8.0
Aaron Hall,20.0,7.0,27.0,3.0,0.0,0.0,5.0,0.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,6.0,22.0,22.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,562.0,6.0,1.0,1.0,80.0,0,Home,0,3.0,3.0,4.0,3.0,5.0
Jack Martin,12.0,11.0,23.0,6.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,5.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,269.0,2.0,8.0,0.0,89.0,0,Home,0,6.0,6.0,4.0,5.0,4.0
Mitchell Hallahan,8.0,14.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,5.0,2.0,1.0,2.0,10.0,13.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,294.0,6.0,1.0,0.0,73.0,0,Home,0,0.0,0.0,4.0,5.0,8.0
Steven May,15.0,7.0,22.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,5.0,14.0,19.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,293.0,2.0,10.0,0.0,95.0,0,Home,0,8.0,9.0,1.0,2.0,3.0
Adam Saad,12.0,8.0,20.0,7.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,6.0,3.0,1.0,2.0,3.0,19.0,14.0,0.0,0.0,3.0,7.0,0.0,1.0,3.0,612.0,5.0,5.0,0.0,80.0,0,Home,0,7.0,7.0,3.0,3.0,6.0
Tom Lynch,12.0,7.0,19.0,7.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,0.0,2.0,1.0,9.0,10.0,12.0,3.0,2.0,2.0,0.0,0.0,1.0,10.0,394.0,2.0,2.0,2.0,94.0,0,Home,0,4.0,5.0,0.0,9.0,7.0
Kade Kolodjashnij,11.0,8.0,19.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,15.0,18.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,276.0,0.0,4.0,0.0,88.0,0,Home,0,6.0,6.0,2.0,3.0,1.0
Callum Ah Chee,4.0,14.0,18.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,8.0,10.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,52.0,0.0,4.0,0.0,78.0,0,Home,0,4.0,5.0,3.0,3.0,1.0
Alex Sexton,11.0,6.0,17.0,5.0,1.0,0.0,3.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,3.0,14.0,13.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,491.0,4.0,1.0,0.0,92.0,0,Home,0,5.0,5.0,3.0,2.0,4.0
Keegan Brooksby,7.0,10.0,17.0,3.0,0.0,0.0,6.0,29.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0,10.0,7.0,11.0,0.0,0.0,3.0,0.0,1.0,4.0,3.0,112.0,4.0,2.0,2.0,89.0,0,Home,0,3.0,3.0,4.0,3.0,6.0
Jarrad Grant,7.0,9.0,16.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,6.0,11.0,10.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,281.0,4.0,0.0,2.0,80.0,0,Home,0,4.0,4.0,1.0,2.0,6.0
Brandon Matera,11.0,4.0,15.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,12.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,122.0,2.0,2.0,0.0,76.0,0,Home,0,2.0,2.0,5.0,4.0,7.0
Matt Shaw,9.0,5.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,12.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,142.0,2.0,5.0,0.0,81.0,0,Home,0,4.0,4.0,1.0,2.0,1.0
Sam Day,7.0,5.0,12.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,0.0,3.0,2.0,0.0,0.0,0.0,9.0,267.0,1.0,1.0,1.0,89.0,0,Home,0,3.0,0.0,2.0,8.0,4.0
Rory Thompson,5.0,7.0,12.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,9.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,96.0,1.0,4.0,0.0,91.0,0,Home,0,6.0,6.0,2.0,0.0,1.0
Jesse Joyce,4.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,7.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,110.0,2.0,3.0,0.0,79.0,0,Home,0,3.0,3.0,0.0,2.0,3.0
Darcy Macpherson,5.0,5.0,10.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,113.0,1.0,2.0,1.0,76.0,0,Home,0,2.0,2.0,2.0,4.0,3.0
Ryan Davis,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,118.0,0.0,1.0,0.0,35.0,0,Home,0,0.0,0.0,0.0,1.0,0.0
Peter Wright,2.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,133.0,2.0,0.0,0.0,89.0,0,Home,0,1.0,1.0,1.0,0.0,2.0
Robbie Gray,16.0,18.0,34.0,4.0,4.0,0.0,2.0,0.0,1.0,2.0,6.0,2.0,3.0,2.0,0.0,13.0,20.0,27.0,0.0,1.0,1.0,2.0,4.0,2.0,11.0,520.0,2.0,2.0,1.0,83.0,1,Away,3,4.0,3.0,1.0,10.0,7.0
Sam Gray,10.0,22.0,32.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,4.0,4.0,2.0,0.0,1.0,12.0,22.0,20.0,0.0,0.0,2.0,0.0,1.0,3.0,9.0,327.0,5.0,2.0,1.0,81.0,1,Away,0,0.0,0.0,4.0,9.0,12.0
Oliver Wines,13.0,17.0,30.0,5.0,0.0,1.0,8.0,4.0,1.0,5.0,9.0,8.0,0.0,1.0,2.0,20.0,9.0,18.0,2.0,0.0,2.0,0.0,3.0,6.0,8.0,366.0,9.0,3.0,2.0,77.0,1,Away,2,3.0,5.0,6.0,7.0,12.0
Matthew Broadbent,16.0,11.0,27.0,6.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0,0.0,3.0,2.0,0.0,11.0,17.0,22.0,0.0,0.0,0.0,2.0,1.0,4.0,8.0,509.0,2.0,3.0,0.0,80.0,1,Away,0,6.0,6.0,2.0,8.0,5.0
