Player,Kicks BTP,Kicks OTP,Handballs BTP,Handballs OTP,Disposals BTP,Disposals OTP,Marks BTP,Marks OTP,Goals BTP,Goals OTP,Behinds BTP,Behinds OTP,Tackles BTP,Tackles OTP,Hitouts BTP,Hitouts OTP,Goal Assists BTP,Goal Assists OTP,Inside 50s BTP,Inside 50s OTP,Clearances BTP,Clearances OTP,Clangers BTP,Clangers OTP,Rebound 50s BTP,Rebound 50s OTP,Frees For BTP,Frees For OTP,Frees Agains BTP,Frees Agains OTP,Contested Possessions BTP,Contested Possessions OTP,Uncontested Possessions BTP,Uncontested Possessions OTP,Effective Disposals BTP,Effective Disposals OTP,Contested Marks BTP,Contested Marks OTP,Marks Inside 50 BTP,Marks Inside 50 OTP,One Percenters BTP,One Percenters OTP,Bounces BTP,Bounces OTP,Centre Clearances BTP,Centre Clearances OTP,Stoppage Clearances BTP,Stoppage Clearances OTP,Score Involvements BTP,Score Involvements OTP,Metres Gained BTP,Metres Gained OTP,Turnovers BTP,Turnovers OTP,Intercepts BTP,Intercepts OTP,Tackles Inside 50 BTP,Tackles Inside 50 OTP,Time On Ground % BTP,Time On Ground % OTP,Winloss,HomeAway,Brownlow Votes,Uncontested Marks BTP,Uncontested Marks OTP,Marks Outside 50 BTP,Marks Outside 50 OTP,Tackles Outside 50 BTP,Tackles Outside 50 OTP,Behind Assists BTP,Behind Assists OTP,Ineffective Disposals BTP,Ineffective Disposals OTP
Sebastian Ross,0.043859649122807015,0.09090909090909091,0.03773584905660377,0.07643312101910828,0.041343669250646,0.08488063660477453,0.03773584905660377,0.07920792079207921,0.0,0.0,0.0,0.0,0.046153846153846156,0.11764705882352941,0.0,0.0,0.0625,0.25,0.05714285714285714,0.1111111111111111,0.046153846153846156,0.0967741935483871,0.06315789473684211,0.11320754716981132,0.013888888888888888,0.03225806451612903,0.07894736842105263,0.17647058823529413,0.02631578947368421,0.047619047619047616,0.04460966542750929,0.08888888888888889,0.04183266932270916,0.08502024291497975,0.0387858347386172,0.08273381294964029,0.0,0.0,0.0,0.0,0.030927835051546393,0.06521739130434782,0.06666666666666667,0.14285714285714285,0.0,0.0,0.07317073170731707,0.15789473684210525,0.019801980198019802,0.05128205128205128,0.05444028581150051,0.11594202898550725,0.05673758865248227,0.11594202898550725,0.028368794326241134,0.05555555555555555,0.0,0.0,0.022512506948304613,0.04502501389660923,0,Home,0,0.042328042328042326,0.08888888888888889,0.043010752688172046,0.0898876404494382,0.05405405405405406,0.13043478260869565,0.016129032258064516,0.04054054054054054,0.049723756906077346,0.09090909090909091
Luke Dunstan,0.03289473684210526,0.06818181818181818,0.04716981132075472,0.09554140127388536,0.03875968992248062,0.07957559681697612,0.02358490566037736,0.04950495049504951,0.0,0.0,0.0,0.0,0.023076923076923078,0.058823529411764705,0.0,0.0,0.0625,0.25,0.0380952380952381,0.07407407407407407,0.09230769230769231,0.1935483870967742,0.031578947368421054,0.05660377358490566,0.041666666666666664,0.0967741935483871,0.0,0.0,0.0,0.0,0.03717472118959108,0.07407407407407407,0.035856573705179286,0.0728744939271255,0.04215851602023609,0.08992805755395683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0975609756097561,0.21052631578947367,0.024752475247524754,0.0641025641025641,0.02407281388227288,0.051268115942028986,0.014184397163120567,0.028985507246376812,0.014184397163120567,0.027777777777777776,0.05263157894736842,0.2,0.0216787103946637,0.0433574207893274,0,Home,0,0.026455026455026454,0.05555555555555555,0.026881720430107527,0.056179775280898875,0.018018018018018018,0.043478260869565216,0.021505376344086023,0.05405405405405406,0.027624309392265192,0.050505050505050504
Shane Savage,0.046052631578947366,0.09545454545454546,0.025157232704402517,0.050955414012738856,0.037467700258397935,0.07692307692307693,0.02830188679245283,0.0594059405940594,0.0,0.0,0.09090909090909091,0.2,0.03076923076923077,0.0784313725490196,0.0,0.0,0.0,0.0,0.02857142857142857,0.05555555555555555,0.0,0.0,0.010526315789473684,0.018867924528301886,0.013888888888888888,0.03225806451612903,0.05263157894736842,0.11764705882352941,0.02631578947368421,0.047619047619047616,0.01858736059479554,0.037037037037037035,0.049800796812749,0.10121457489878542,0.04047217537942664,0.08633093525179857,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.14285714285714285,0.0,0.0,0.0,0.0,0.0297029702970297,0.07692307692307693,0.03912895542701599,0.08333333333333333,0.028368794326241134,0.057971014492753624,0.0425531914893617,0.08333333333333333,0.0,0.0,0.023902167871039465,0.04780433574207893,0,Home,0,0.031746031746031744,0.06666666666666667,0.03225806451612903,0.06741573033707865,0.036036036036036036,0.08695652173913043,0.03225806451612903,0.08108108108108109,0.027624309392265192,0.050505050505050504
Jack Steven,0.03289473684210526,0.06818181818181818,0.040880503144654086,0.08280254777070063,0.03617571059431524,0.07427055702917772,0.02358490566037736,0.04950495049504951,0.0,0.0,0.0,0.0,0.03076923076923077,0.0784313725490196,0.0,0.0,0.0,0.0,0.01904761904761905,0.037037037037037035,0.09230769230769231,0.1935483870967742,0.031578947368421054,0.05660377358490566,0.041666666666666664,0.0967741935483871,0.0,0.0,0.02631578947368421,0.047619047619047616,0.03717472118959108,0.07407407407407407,0.035856573705179286,0.0728744939271255,0.023608768971332208,0.050359712230215826,0.0,0.0,0.11538461538461539,0.25,0.0,0.0,0.06666666666666667,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.0975609756097561,0.21052631578947367,0.0297029702970297,0.07692307692307693,0.03181354202109561,0.0677536231884058,0.02127659574468085,0.043478260869565216,0.0070921985815602835,0.013888888888888888,0.0,0.0,0.0216787103946637,0.0433574207893274,0,Home,0,0.026455026455026454,0.05555555555555555,0.010752688172043012,0.02247191011235955,0.036036036036036036,0.08695652173913043,0.03225806451612903,0.08108108108108109,0.07734806629834254,0.1414141414141414
Jack Newnes,0.03728070175438596,0.07727272727272727,0.025157232704402517,0.050955414012738856,0.03229974160206718,0.06631299734748011,0.03773584905660377,0.07920792079207921,0.0,0.0,0.09090909090909091,0.2,0.007692307692307693,0.0196078431372549,0.0,0.0,0.0,0.0,0.047619047619047616,0.09259259259259259,0.03076923076923077,0.06451612903225806,0.021052631578947368,0.03773584905660377,0.041666666666666664,0.0967741935483871,0.0,0.0,0.02631578947368421,0.047619047619047616,0.022304832713754646,0.044444444444444446,0.037848605577689244,0.07692307692307693,0.02866779089376054,0.06115107913669065,0.0,0.0,0.038461538461538464,0.08333333333333333,0.020618556701030927,0.043478260869565216,0.06666666666666667,0.14285714285714285,0.0,0.0,0.04878048780487805,0.10526315789473684,0.0297029702970297,0.07692307692307693,0.034535556311670636,0.07355072463768116,0.014184397163120567,0.028985507246376812,0.014184397163120567,0.027777777777777776,0.0,0.0,0.023068371317398556,0.04613674263479711,0,Home,0,0.042328042328042326,0.08888888888888889,0.03763440860215054,0.07865168539325842,0.009009009009009009,0.021739130434782608,0.03225806451612903,0.08108108108108109,0.04419889502762431,0.08080808080808081
Jack Sinclair,0.02850877192982456,0.05909090909090909,0.031446540880503145,0.06369426751592357,0.029715762273901807,0.0610079575596817,0.02358490566037736,0.04950495049504951,0.045454545454545456,0.14285714285714285,0.0,0.0,0.03076923076923077,0.0784313725490196,0.0,0.0,0.0625,0.25,0.08571428571428572,0.16666666666666666,0.03076923076923077,0.06451612903225806,0.042105263157894736,0.07547169811320754,0.0,0.0,0.02631578947368421,0.058823529411764705,0.05263157894736842,0.09523809523809523,0.03345724907063197,0.06666666666666667,0.027888446215139442,0.05668016194331984,0.025295109612141653,0.0539568345323741,0.043478260869565216,0.09090909090909091,0.0,0.0,0.010309278350515464,0.021739130434782608,0.06666666666666667,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0297029702970297,0.07692307692307693,0.037767948281728476,0.08043478260869565,0.0425531914893617,0.08695652173913043,0.03546099290780142,0.06944444444444445,0.0,0.0,0.023624235686492495,0.04724847137298499,0,Home,0,0.021164021164021163,0.044444444444444446,0.026881720430107527,0.056179775280898875,0.036036036036036036,0.08695652173913043,0.026881720430107527,0.06756756756756757,0.04419889502762431,0.08080808080808081
Jimmy Webster,0.03289473684210526,0.06818181818181818,0.015723270440251572,0.03184713375796178,0.025839793281653745,0.05305039787798409,0.0047169811320754715,0.009900990099009901,0.0,0.0,0.0,0.0,0.023076923076923078,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.06451612903225806,0.031578947368421054,0.05660377358490566,0.125,0.2903225806451613,0.05263157894736842,0.11764705882352941,0.0,0.0,0.02973977695167286,0.05925925925925926,0.02390438247011952,0.048582995951417005,0.02866779089376054,0.06115107913669065,0.0,0.0,0.0,0.0,0.030927835051546393,0.06521739130434782,0.13333333333333333,0.2857142857142857,0.08333333333333333,0.16666666666666666,0.0,0.0,0.009900990099009901,0.02564102564102564,0.038448451854372234,0.08188405797101449,0.0070921985815602835,0.014492753623188406,0.04964539007092199,0.09722222222222222,0.0,0.0,0.023902167871039465,0.04780433574207893,0,Home,0,0.005291005291005291,0.011111111111111112,0.005376344086021506,0.011235955056179775,0.02702702702702703,0.06521739130434782,0.010752688172043012,0.02702702702702703,0.016574585635359115,0.030303030303030304
Blake Acres,0.021929824561403508,0.045454545454545456,0.02830188679245283,0.05732484076433121,0.02454780361757106,0.050397877984084884,0.009433962264150943,0.019801980198019802,0.045454545454545456,0.14285714285714285,0.13636363636363635,0.3,0.03076923076923077,0.0784313725490196,0.015625,0.045454545454545456,0.0,0.0,0.009523809523809525,0.018518518518518517,0.03076923076923077,0.06451612903225806,0.031578947368421054,0.05660377358490566,0.0,0.0,0.07894736842105263,0.17647058823529413,0.05263157894736842,0.09523809523809523,0.03717472118959108,0.07407407407407407,0.0199203187250996,0.04048582995951417,0.023608768971332208,0.050359712230215826,0.0,0.0,0.0,0.0,0.030927835051546393,0.06521739130434782,0.0,0.0,0.0,0.0,0.04878048780487805,0.10526315789473684,0.039603960396039604,0.10256410256410256,0.0245831915617557,0.05235507246376812,0.03546099290780142,0.07246376811594203,0.0070921985815602835,0.013888888888888888,0.10526315789473684,0.4,0.024458032240133407,0.048916064480266815,0,Home,0,0.010582010582010581,0.022222222222222223,0.010752688172043012,0.02247191011235955,0.018018018018018018,0.043478260869565216,0.043010752688172046,0.10810810810810811,0.027624309392265192,0.050505050505050504
Nicholas Coffield,0.02631578947368421,0.05454545454545454,0.018867924528301886,0.03821656050955414,0.023255813953488372,0.04774535809018567,0.02830188679245283,0.0594059405940594,0.045454545454545456,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.018518518518518517,0.0,0.0,0.010526315789473684,0.018867924528301886,0.0,0.0,0.02631578947368421,0.058823529411764705,0.0,0.0,0.011152416356877323,0.022222222222222223,0.03187250996015936,0.06477732793522267,0.026981450252951095,0.05755395683453238,0.0,0.0,0.038461538461538464,0.08333333333333333,0.010309278350515464,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.024752475247524754,0.0641025641025641,0.021605988431439266,0.04601449275362319,0.0070921985815602835,0.014492753623188406,0.028368794326241134,0.05555555555555555,0.0,0.0,0.01917732073374097,0.03835464146748194,0,Home,0,0.031746031746031744,0.06666666666666667,0.026881720430107527,0.056179775280898875,0.0,0.0,0.026881720430107527,0.06756756756756757,0.011049723756906077,0.020202020202020204
Jack Billings,0.008771929824561403,0.01818181818181818,0.040880503144654086,0.08280254777070063,0.021963824289405683,0.04509283819628647,0.018867924528301886,0.039603960396039604,0.0,0.0,0.0,0.0,0.015384615384615385,0.0392156862745098,0.0,0.0,0.0,0.0,0.01904761904761905,0.037037037037037035,0.0,0.0,0.021052631578947368,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.01486988847583643,0.02962962962962963,0.025896414342629483,0.05263157894736842,0.02023608768971332,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.05128205128205128,0.005103776794828173,0.010869565217391304,0.014184397163120567,0.028985507246376812,0.014184397163120567,0.027777777777777776,0.0,0.0,0.022512506948304613,0.04502501389660923,0,Home,0,0.021164021164021163,0.044444444444444446,0.021505376344086023,0.0449438202247191,0.018018018018018018,0.043478260869565216,0.021505376344086023,0.05405405405405406,0.027624309392265192,0.050505050505050504
