Player,Kicks BTP,Kicks OTP,Handballs BTP,Handballs OTP,Disposals BTP,Disposals OTP,Marks BTP,Marks OTP,Goals BTP,Goals OTP,Behinds BTP,Behinds OTP,Tackles BTP,Tackles OTP,Hitouts BTP,Hitouts OTP,Goal Assists BTP,Goal Assists OTP,Inside 50s BTP,Inside 50s OTP,Clearances BTP,Clearances OTP,Clangers BTP,Clangers OTP,Rebound 50s BTP,Rebound 50s OTP,Frees For BTP,Frees For OTP,Frees Agains BTP,Frees Agains OTP,Contested Possessions BTP,Contested Possessions OTP,Uncontested Possessions BTP,Uncontested Possessions OTP,Effective Disposals BTP,Effective Disposals OTP,Contested Marks BTP,Contested Marks OTP,Marks Inside 50 BTP,Marks Inside 50 OTP,One Percenters BTP,One Percenters OTP,Bounces BTP,Bounces OTP,Centre Clearances BTP,Centre Clearances OTP,Stoppage Clearances BTP,Stoppage Clearances OTP,Score Involvements BTP,Score Involvements OTP,Metres Gained BTP,Metres Gained OTP,Turnovers BTP,Turnovers OTP,Intercepts BTP,Intercepts OTP,Tackles Inside 50 BTP,Tackles Inside 50 OTP,Time On Ground % BTP,Time On Ground % OTP,Winloss,HomeAway,Brownlow Votes,Uncontested Marks BTP,Uncontested Marks OTP,Marks Outside 50 BTP,Marks Outside 50 OTP,Tackles Outside 50 BTP,Tackles Outside 50 OTP,Behind Assists BTP,Behind Assists OTP,Ineffective Disposals BTP,Ineffective Disposals OTP
Trent Cotchin,0.043859649122807015,0.09216589861751152,0.034383954154727794,0.08108108108108109,0.03975155279503106,0.08767123287671233,0.0091324200913242,0.02,0.037037037037037035,0.06666666666666667,0.1111111111111111,0.15384615384615385,0.021052631578947368,0.046511627906976744,0.0,0.0,0.05,0.1,0.06306306306306306,0.1111111111111111,0.1323529411764706,0.2647058823529412,0.018018018018018018,0.0425531914893617,0.02564102564102564,0.058823529411764705,0.030303030303030304,0.07142857142857142,0.030303030303030304,0.05263157894736842,0.06093189964157706,0.12056737588652482,0.02952029520295203,0.06926406926406926,0.03156146179401993,0.07251908396946564,0.0,0.0,0.0,0.0,0.008928571428571428,0.01694915254237288,0.09523809523809523,0.14285714285714285,0.14814814814814814,0.3076923076923077,0.12195121951219512,0.23809523809523808,0.037037037037037035,0.06504065040650407,0.04085934333198216,0.07860262008733625,0.038461538461538464,0.0821917808219178,0.04487179487179487,0.08433734939759036,0.0,0.0,0.023882254929186338,0.04775124930594114,1,Home,3,0.010050251256281407,0.023255813953488372,0.010526315789473684,0.024096385542168676,0.023809523809523808,0.06060606060606061,0.03571428571428571,0.061946902654867256,0.06403940886699508,0.1262135922330097
Dustin Martin,0.03070175438596491,0.06451612903225806,0.034383954154727794,0.08108108108108109,0.03229813664596273,0.07123287671232877,0.0,0.0,0.07407407407407407,0.13333333333333333,0.05555555555555555,0.07692307692307693,0.010526315789473684,0.023255813953488372,0.0,0.0,0.0,0.0,0.036036036036036036,0.06349206349206349,0.08823529411764706,0.17647058823529413,0.02702702702702703,0.06382978723404255,0.0,0.0,0.06060606060606061,0.14285714285714285,0.030303030303030304,0.05263157894736842,0.043010752688172046,0.0851063829787234,0.023985239852398525,0.05627705627705628,0.03156146179401993,0.07251908396946564,0.0,0.0,0.0,0.0,0.008928571428571428,0.01694915254237288,0.23809523809523808,0.35714285714285715,0.14814814814814814,0.3076923076923077,0.04878048780487805,0.09523809523809523,0.041666666666666664,0.07317073170731707,0.03769760843129307,0.07252027448533999,0.04487179487179487,0.0958904109589041,0.01282051282051282,0.024096385542168676,0.0,0.0,0.02360455429047487,0.04719600222098834,1,Home,0,0.0,0.0,0.0,0.0,0.011904761904761904,0.030303030303030304,0.04591836734693878,0.07964601769911504,0.034482758620689655,0.06796116504854369
Josh Caddy,0.02412280701754386,0.05069124423963134,0.03724928366762178,0.08783783783783784,0.02981366459627329,0.06575342465753424,0.0273972602739726,0.06,0.2222222222222222,0.4,0.05555555555555555,0.07692307692307693,0.07368421052631578,0.16279069767441862,0.0,0.0,0.1,0.2,0.018018018018018018,0.031746031746031744,0.07352941176470588,0.14705882352941177,0.02702702702702703,0.06382978723404255,0.01282051282051282,0.029411764705882353,0.0,0.0,0.030303030303030304,0.05263157894736842,0.04659498207885305,0.09219858156028368,0.01845018450184502,0.04329004329004329,0.03156146179401993,0.07251908396946564,0.15,0.21428571428571427,0.1724137931034483,0.29411764705882354,0.0,0.0,0.0,0.0,0.07407407407407407,0.15384615384615385,0.07317073170731707,0.14285714285714285,0.05555555555555555,0.0975609756097561,0.028536684231860558,0.05489706799750468,0.02564102564102564,0.0547945205479452,0.01282051282051282,0.024096385542168676,0.2727272727272727,0.3,0.026659261316301027,0.053303720155469185,1,Home,2,0.01507537688442211,0.03488372093023256,0.005263157894736842,0.012048192771084338,0.047619047619047616,0.12121212121212122,0.05102040816326531,0.08849557522123894,0.024630541871921183,0.04854368932038835
Shaun Grigg,0.021929824561403508,0.04608294930875576,0.034383954154727794,0.08108108108108109,0.02732919254658385,0.06027397260273973,0.0182648401826484,0.04,0.0,0.0,0.05555555555555555,0.07692307692307693,0.042105263157894736,0.09302325581395349,0.0,0.0,0.0,0.0,0.036036036036036036,0.06349206349206349,0.07352941176470588,0.14705882352941177,0.018018018018018018,0.0425531914893617,0.02564102564102564,0.058823529411764705,0.030303030303030304,0.07142857142857142,0.030303030303030304,0.05263157894736842,0.04659498207885305,0.09219858156028368,0.016605166051660517,0.03896103896103896,0.026578073089700997,0.061068702290076333,0.05,0.07142857142857142,0.0,0.0,0.03571428571428571,0.06779661016949153,0.0,0.0,0.0,0.0,0.12195121951219512,0.23809523809523808,0.032407407407407406,0.056910569105691054,0.024726388325901905,0.047567061759201494,0.03205128205128205,0.0684931506849315,0.04487179487179487,0.08433734939759036,0.09090909090909091,0.1,0.025548458761455152,0.05108273181565797,1,Home,0,0.01507537688442211,0.03488372093023256,0.021052631578947368,0.04819277108433735,0.03571428571428571,0.09090909090909091,0.03571428571428571,0.061946902654867256,0.029556650246305417,0.05825242718446602
Reece Conca,0.02631578947368421,0.055299539170506916,0.025787965616045846,0.060810810810810814,0.02608695652173913,0.057534246575342465,0.0091324200913242,0.02,0.0,0.0,0.0,0.0,0.031578947368421054,0.06976744186046512,0.0,0.0,0.0,0.0,0.018018018018018018,0.031746031746031744,0.014705882352941176,0.029411764705882353,0.018018018018018018,0.0425531914893617,0.02564102564102564,0.058823529411764705,0.0,0.0,0.0,0.0,0.02867383512544803,0.05673758865248227,0.023985239852398525,0.05627705627705628,0.019933554817275746,0.04580152671755725,0.0,0.0,0.0,0.0,0.008928571428571428,0.01694915254237288,0.0,0.0,0.037037037037037035,0.07692307692307693,0.0,0.0,0.013888888888888888,0.024390243902439025,0.026185650587758413,0.05037429819089208,0.05128205128205128,0.1095890410958904,0.01282051282051282,0.024096385542168676,0.09090909090909091,0.1,0.02054984726464871,0.041088284286507494,1,Home,0,0.010050251256281407,0.023255813953488372,0.010526315789473684,0.024096385542168676,0.023809523809523808,0.06060606060606061,0.015306122448979591,0.02654867256637168,0.04433497536945813,0.08737864077669903
Jayden Short,0.03728070175438596,0.07834101382488479,0.011461318051575931,0.02702702702702703,0.02608695652173913,0.057534246575342465,0.0410958904109589,0.09,0.0,0.0,0.0,0.0,0.010526315789473684,0.023255813953488372,0.0,0.0,0.0,0.0,0.036036036036036036,0.06349206349206349,0.0,0.0,0.02702702702702703,0.06382978723404255,0.0641025641025641,0.14705882352941177,0.030303030303030304,0.07142857142857142,0.030303030303030304,0.05263157894736842,0.014336917562724014,0.028368794326241134,0.03136531365313653,0.0735930735930736,0.03156146179401993,0.07251908396946564,0.0,0.0,0.0,0.0,0.017857142857142856,0.03389830508474576,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.0,0.027777777777777776,0.04878048780487805,0.04215646534252128,0.08109794135995009,0.019230769230769232,0.0410958904109589,0.05128205128205128,0.0963855421686747,0.0,0.0,0.024993057484032213,0.04997223764575236,1,Home,0,0.04522613065326633,0.10465116279069768,0.04736842105263158,0.10843373493975904,0.011904761904761904,0.030303030303030304,0.030612244897959183,0.05309734513274336,0.009852216748768473,0.019417475728155338
Brandon Ellis,0.03508771929824561,0.07373271889400922,0.011461318051575931,0.02702702702702703,0.024844720496894408,0.0547945205479452,0.0273972602739726,0.06,0.0,0.0,0.05555555555555555,0.07692307692307693,0.021052631578947368,0.046511627906976744,0.0,0.0,0.0,0.0,0.036036036036036036,0.06349206349206349,0.0,0.0,0.018018018018018018,0.0425531914893617,0.02564102564102564,0.058823529411764705,0.0,0.0,0.0,0.0,0.0035842293906810036,0.0070921985815602835,0.033210332103321034,0.07792207792207792,0.023255813953488372,0.05343511450381679,0.0,0.0,0.034482758620689655,0.058823529411764705,0.026785714285714284,0.05084745762711865,0.047619047619047616,0.07142857142857142,0.0,0.0,0.0,0.0,0.037037037037037035,0.06504065040650407,0.029833806242399674,0.05739238927011853,0.019230769230769232,0.0410958904109589,0.019230769230769232,0.03614457831325301,0.0,0.0,0.024993057484032213,0.04997223764575236,1,Home,0,0.03015075376884422,0.06976744186046512,0.02631578947368421,0.060240963855421686,0.023809523809523808,0.06060606060606061,0.04081632653061224,0.07079646017699115,0.029556650246305417,0.05825242718446602
Kamdyn Mcintosh,0.02412280701754386,0.05069124423963134,0.022922636103151862,0.05405405405405406,0.02360248447204969,0.052054794520547946,0.0182648401826484,0.04,0.0,0.0,0.0,0.0,0.010526315789473684,0.023255813953488372,0.0,0.0,0.0,0.0,0.036036036036036036,0.06349206349206349,0.0,0.0,0.009009009009009009,0.02127659574468085,0.038461538461538464,0.08823529411764706,0.0,0.0,0.0,0.0,0.025089605734767026,0.04964539007092199,0.016605166051660517,0.03896103896103896,0.024916943521594685,0.05725190839694656,0.05,0.07142857142857142,0.034482758620689655,0.058823529411764705,0.03571428571428571,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.06504065040650407,0.024402107823267127,0.04694323144104803,0.019230769230769232,0.0410958904109589,0.04487179487179487,0.08433734939759036,0.0,0.0,0.0197167453485143,0.039422543031649084,1,Home,0,0.01507537688442211,0.03488372093023256,0.015789473684210527,0.03614457831325301,0.011904761904761904,0.030303030303030304,0.04081632653061224,0.07079646017699115,0.019704433497536946,0.038834951456310676
Toby Nankervis,0.02850877192982456,0.059907834101382486,0.017191977077363897,0.04054054054054054,0.02360248447204969,0.052054794520547946,0.0319634703196347,0.07,0.0,0.0,0.0,0.0,0.031578947368421054,0.06976744186046512,0.4098360655737705,1.0,0.0,0.0,0.036036036036036036,0.06349206349206349,0.029411764705882353,0.058823529411764705,0.018018018018018018,0.0425531914893617,0.02564102564102564,0.058823529411764705,0.12121212121212122,0.2857142857142857,0.06060606060606061,0.10526315789473684,0.03225806451612903,0.06382978723404255,0.01845018450184502,0.04329004329004329,0.026578073089700997,0.061068702290076333,0.1,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.09523809523809523,0.018518518518518517,0.032520325203252036,0.025374949331171463,0.04881472239550842,0.05128205128205128,0.1095890410958904,0.03205128205128205,0.060240963855421686,0.0,0.0,0.024715356845320745,0.049416990560799554,1,Home,0,0.02512562814070352,0.05813953488372093,0.03684210526315789,0.08433734939759036,0.03571428571428571,0.09090909090909091,0.02040816326530612,0.035398230088495575,0.014778325123152709,0.02912621359223301
Kane Lambert,0.013157894736842105,0.027649769585253458,0.03724928366762178,0.08783783783783784,0.02360248447204969,0.052054794520547946,0.0228310502283105,0.05,0.0,0.0,0.0,0.0,0.010526315789473684,0.023255813953488372,0.0,0.0,0.0,0.0,0.036036036036036036,0.06349206349206349,0.058823529411764705,0.11764705882352941,0.018018018018018018,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.02867383512544803,0.05673758865248227,0.02214022140221402,0.05194805194805195,0.026578073089700997,0.061068702290076333,0.0,0.0,0.0,0.0,0.017857142857142856,0.03389830508474576,0.047619047619047616,0.07142857142857142,0.07407407407407407,0.15384615384615385,0.04878048780487805,0.09523809523809523,0.027777777777777776,0.04878048780487805,0.02245642480745845,0.04320024953212726,0.01282051282051282,0.0273972602739726,0.00641025641025641,0.012048192771084338,0.0,0.0,0.02527075812274368,0.05052748473070516,1,Home,0,0.02512562814070352,0.05813953488372093,0.02631578947368421,0.060240963855421686,0.011904761904761904,0.030303030303030304,0.030612244897959183,0.05309734513274336,0.014778325123152709,0.02912621359223301
