Player,Kicks BTP,Kicks OTP,Handballs BTP,Handballs OTP,Disposals BTP,Disposals OTP,Marks BTP,Marks OTP,Goals BTP,Goals OTP,Behinds BTP,Behinds OTP,Tackles BTP,Tackles OTP,Hitouts BTP,Hitouts OTP,Goal Assists BTP,Goal Assists OTP,Inside 50s BTP,Inside 50s OTP,Clearances BTP,Clearances OTP,Clangers BTP,Clangers OTP,Rebound 50s BTP,Rebound 50s OTP,Frees For BTP,Frees For OTP,Frees Agains BTP,Frees Agains OTP,Contested Possessions BTP,Contested Possessions OTP,Uncontested Possessions BTP,Uncontested Possessions OTP,Effective Disposals BTP,Effective Disposals OTP,Contested Marks BTP,Contested Marks OTP,Marks Inside 50 BTP,Marks Inside 50 OTP,One Percenters BTP,One Percenters OTP,Bounces BTP,Bounces OTP,Centre Clearances BTP,Centre Clearances OTP,Stoppage Clearances BTP,Stoppage Clearances OTP,Score Involvements BTP,Score Involvements OTP,Metres Gained BTP,Metres Gained OTP,Turnovers BTP,Turnovers OTP,Intercepts BTP,Intercepts OTP,Tackles Inside 50 BTP,Tackles Inside 50 OTP,Time On Ground % BTP,Time On Ground % OTP,Winloss,HomeAway,Brownlow Votes,Uncontested Marks BTP,Uncontested Marks OTP,Marks Outside 50 BTP,Marks Outside 50 OTP,Tackles Outside 50 BTP,Tackles Outside 50 OTP,Behind Assists BTP,Behind Assists OTP,Ineffective Disposals BTP,Ineffective Disposals OTP
Cameron Guthrie,0.045454545454545456,0.08695652173913043,0.06990881458966565,0.1411042944785276,0.055916775032509754,0.10941475826972011,0.05045871559633028,0.08943089430894309,0.0,0.0,0.05555555555555555,0.1111111111111111,0.02564102564102564,0.05660377358490566,0.0,0.0,0.0,0.0,0.061855670103092786,0.11320754716981132,0.14285714285714285,0.30303030303030304,0.017857142857142856,0.03333333333333333,0.027777777777777776,0.06060606060606061,0.024390243902439025,0.058823529411764705,0.0,0.0,0.06224066390041494,0.12396694214876033,0.05202312138728324,0.10074626865671642,0.0603448275862069,0.11945392491467577,0.05,0.09090909090909091,0.0,0.0,0.03571428571428571,0.06,0.0,0.0,0.13636363636363635,0.3,0.14583333333333334,0.30434782608695654,0.0374331550802139,0.08641975308641975,0.016096780643871225,0.03218712514994002,0.02830188679245283,0.06,0.009433962264150943,0.017857142857142856,0.0,0.0,0.021365149833518313,0.04270660011092623,1,Home,3,0.050505050505050504,0.08928571428571429,0.054187192118226604,0.09734513274336283,0.030927835051546393,0.06666666666666667,0.03954802259887006,0.0958904109589041,0.042328042328042326,0.08
Mitchell Duncan,0.04772727272727273,0.09130434782608696,0.0486322188449848,0.09815950920245399,0.04811443433029909,0.09414758269720101,0.045871559633027525,0.08130081300813008,0.0,0.0,0.0,0.0,0.008547008547008548,0.018867924528301886,0.0,0.0,0.0,0.0,0.05154639175257732,0.09433962264150944,0.02857142857142857,0.06060606060606061,0.03571428571428571,0.06666666666666667,0.05555555555555555,0.12121212121212122,0.024390243902439025,0.058823529411764705,0.0,0.0,0.03319502074688797,0.06611570247933884,0.05394990366088632,0.1044776119402985,0.04310344827586207,0.08532423208191127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.1,0.020833333333333332,0.043478260869565216,0.03208556149732621,0.07407407407407407,0.05658868226354729,0.1131547381047581,0.04716981132075472,0.1,0.018867924528301886,0.03571428571428571,0.0,0.0,0.022475027746947835,0.04492512479201331,1,Home,0,0.050505050505050504,0.08928571428571429,0.04926108374384237,0.08849557522123894,0.010309278350515464,0.022222222222222223,0.03389830508474576,0.0821917808219178,0.06349206349206349,0.12
Mark O'Connor,0.02727272727272727,0.05217391304347826,0.0425531914893617,0.08588957055214724,0.033810143042912875,0.06615776081424936,0.03211009174311927,0.056910569105691054,0.0,0.0,0.0,0.0,0.06837606837606838,0.1509433962264151,0.0,0.0,0.0,0.0,0.05154639175257732,0.09433962264150944,0.11428571428571428,0.24242424242424243,0.05357142857142857,0.1,0.027777777777777776,0.06060606060606061,0.04878048780487805,0.11764705882352941,0.07317073170731707,0.125,0.04564315352697095,0.09090909090909091,0.030828516377649325,0.05970149253731343,0.03620689655172414,0.07167235494880546,0.0,0.0,0.0,0.0,0.047619047619047616,0.08,0.0,0.0,0.09090909090909091,0.2,0.125,0.2608695652173913,0.0106951871657754,0.024691358024691357,0.02529494101179764,0.05057976809276289,0.03773584905660377,0.08,0.04716981132075472,0.08928571428571429,0.2,0.5,0.02386237513873474,0.04769828064337216,1,Home,1,0.03535353535353535,0.0625,0.034482758620689655,0.061946902654867256,0.041237113402061855,0.08888888888888889,0.011299435028248588,0.0273972602739726,0.026455026455026454,0.05
Thomas Stewart,0.04772727272727273,0.09130434782608696,0.0121580547112462,0.024539877300613498,0.032509752925877766,0.06361323155216285,0.05504587155963303,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.125,0.05154639175257732,0.09433962264150944,0.0,0.0,0.008928571428571428,0.016666666666666666,0.013888888888888888,0.030303030303030304,0.0,0.0,0.0,0.0,0.008298755186721992,0.01652892561983471,0.04238921001926782,0.08208955223880597,0.03620689655172414,0.07167235494880546,0.0,0.0,0.0,0.0,0.023809523809523808,0.04,0.05,0.1,0.0,0.0,0.0,0.0,0.0213903743315508,0.04938271604938271,0.05138972205558888,0.10275889644142343,0.018867924528301886,0.04,0.03773584905660377,0.07142857142857142,0.0,0.0,0.022752497225305215,0.04547975596228508,1,Home,0,0.06060606060606061,0.10714285714285714,0.059113300492610835,0.10619469026548672,0.0,0.0,0.01694915254237288,0.0410958904109589,0.021164021164021163,0.04
Joel Selwood,0.025,0.04782608695652174,0.030395136778115502,0.06134969325153374,0.027308192457737322,0.05343511450381679,0.013761467889908258,0.024390243902439025,0.0,0.0,0.0,0.0,0.05982905982905983,0.1320754716981132,0.0,0.0,0.3,0.375,0.05154639175257732,0.09433962264150944,0.04285714285714286,0.09090909090909091,0.026785714285714284,0.05,0.013888888888888888,0.030303030303030304,0.07317073170731707,0.17647058823529413,0.04878048780487805,0.08333333333333333,0.03319502074688797,0.06611570247933884,0.02697495183044316,0.05223880597014925,0.027586206896551724,0.05460750853242321,0.0,0.0,0.0,0.0,0.011904761904761904,0.02,0.0,0.0,0.045454545454545456,0.1,0.041666666666666664,0.08695652173913043,0.03208556149732621,0.07407407407407407,0.01739652069586083,0.03478608556577369,0.009433962264150943,0.02,0.009433962264150943,0.017857142857142856,0.05,0.125,0.022197558268590455,0.044370493621741544,1,Home,0,0.015151515151515152,0.026785714285714284,0.014778325123152709,0.02654867256637168,0.061855670103092786,0.13333333333333333,0.01694915254237288,0.0410958904109589,0.026455026455026454,0.05
Gryan Miers,0.02727272727272727,0.05217391304347826,0.0182370820668693,0.03680981595092025,0.02340702210663199,0.04580152671755725,0.03211009174311927,0.056910569105691054,0.05263157894736842,0.1,0.1111111111111111,0.2222222222222222,0.008547008547008548,0.018867924528301886,0.0,0.0,0.0,0.0,0.010309278350515464,0.018867924528301886,0.014285714285714285,0.030303030303030304,0.008928571428571428,0.016666666666666666,0.0,0.0,0.024390243902439025,0.058823529411764705,0.0,0.0,0.024896265560165973,0.049586776859504134,0.02697495183044316,0.05223880597014925,0.020689655172413793,0.040955631399317405,0.0,0.0,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.043478260869565216,0.026737967914438502,0.06172839506172839,0.03219356128774245,0.06437425029988005,0.018867924528301886,0.04,0.018867924528301886,0.03571428571428571,0.0,0.0,0.0244173140954495,0.048807542983915694,1,Home,0,0.03535353535353535,0.0625,0.029556650246305417,0.05309734513274336,0.010309278350515464,0.022222222222222223,0.02824858757062147,0.0684931506849315,0.031746031746031744,0.06
Zach Tuohy,0.022727272727272728,0.043478260869565216,0.02127659574468085,0.04294478527607362,0.022106631989596878,0.043256997455470736,0.022935779816513763,0.04065040650406504,0.05263157894736842,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020618556701030927,0.03773584905660377,0.0,0.0,0.026785714285714284,0.05,0.05555555555555555,0.12121212121212122,0.0,0.0,0.024390243902439025,0.041666666666666664,0.012448132780082987,0.024793388429752067,0.02119460500963391,0.041044776119402986,0.022413793103448276,0.04436860068259386,0.0,0.0,0.0,0.0,0.023809523809523808,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.016042780748663103,0.037037037037037035,0.02519496100779844,0.05037984806077569,0.02830188679245283,0.06,0.03773584905660377,0.07142857142857142,0.0,0.0,0.024972253052164262,0.04991680532445923,1,Home,0,0.025252525252525252,0.044642857142857144,0.024630541871921183,0.04424778761061947,0.0,0.0,0.01694915254237288,0.0410958904109589,0.021164021164021163,0.04
Brandan Parfitt,0.025,0.04782608695652174,0.0182370820668693,0.03680981595092025,0.022106631989596878,0.043256997455470736,0.01834862385321101,0.032520325203252036,0.05263157894736842,0.1,0.0,0.0,0.03418803418803419,0.07547169811320754,0.0,0.0,0.0,0.0,0.030927835051546393,0.05660377358490566,0.02857142857142857,0.06060606060606061,0.03571428571428571,0.06666666666666667,0.027777777777777776,0.06060606060606061,0.0,0.0,0.04878048780487805,0.08333333333333333,0.02074688796680498,0.04132231404958678,0.02119460500963391,0.041044776119402986,0.01896551724137931,0.03754266211604096,0.0,0.0,0.0,0.0,0.011904761904761904,0.02,0.1,0.2,0.0,0.0,0.041666666666666664,0.08695652173913043,0.016042780748663103,0.037037037037037035,0.02509498100379924,0.050179928028788484,0.02830188679245283,0.06,0.018867924528301886,0.03571428571428571,0.0,0.0,0.022197558268590455,0.044370493621741544,1,Home,0,0.020202020202020204,0.03571428571428571,0.019704433497536946,0.035398230088495575,0.041237113402061855,0.08888888888888889,0.01694915254237288,0.0410958904109589,0.031746031746031744,0.06
Tom Atkins,0.025,0.04782608695652174,0.0182370820668693,0.03680981595092025,0.022106631989596878,0.043256997455470736,0.009174311926605505,0.016260162601626018,0.0,0.0,0.0,0.0,0.03418803418803419,0.07547169811320754,0.0,0.0,0.0,0.0,0.010309278350515464,0.018867924528301886,0.02857142857142857,0.06060606060606061,0.017857142857142856,0.03333333333333333,0.027777777777777776,0.06060606060606061,0.0,0.0,0.0,0.0,0.03319502074688797,0.06611570247933884,0.019267822736030827,0.03731343283582089,0.022413793103448276,0.04436860068259386,0.05,0.09090909090909091,0.0,0.0,0.023809523809523808,0.04,0.0,0.0,0.045454545454545456,0.1,0.020833333333333332,0.043478260869565216,0.0106951871657754,0.024691358024691357,0.023395320935812838,0.046781287485006,0.02830188679245283,0.06,0.02830188679245283,0.05357142857142857,0.0,0.0,0.024972253052164262,0.04991680532445923,1,Home,0,0.005050505050505051,0.008928571428571428,0.009852216748768473,0.017699115044247787,0.041237113402061855,0.08888888888888889,0.011299435028248588,0.0273972602739726,0.021164021164021163,0.04
Max Holmes,0.022727272727272728,0.043478260869565216,0.0182370820668693,0.03680981595092025,0.02080624187256177,0.04071246819338423,0.01834862385321101,0.032520325203252036,0.0,0.0,0.05555555555555555,0.1111111111111111,0.008547008547008548,0.018867924528301886,0.0,0.0,0.0,0.0,0.020618556701030927,0.03773584905660377,0.0,0.0,0.026785714285714284,0.05,0.0,0.0,0.0,0.0,0.024390243902439025,0.041666666666666664,0.02074688796680498,0.04132231404958678,0.023121387283236993,0.04477611940298507,0.017241379310344827,0.034129692832764506,0.0,0.0,0.0,0.0,0.03571428571428571,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0213903743315508,0.04938271604938271,0.027194561087782444,0.05437824870051979,0.02830188679245283,0.06,0.02830188679245283,0.05357142857142857,0.0,0.0,0.01997780244173141,0.03993344425956739,1,Home,0,0.020202020202020204,0.03571428571428571,0.019704433497536946,0.035398230088495575,0.010309278350515464,0.022222222222222223,0.022598870056497175,0.0547945205479452,0.031746031746031744,0.06
