Player,Kicks BTP,Kicks OTP,Handballs BTP,Handballs OTP,Disposals BTP,Disposals OTP,Marks BTP,Marks OTP,Goals BTP,Goals OTP,Behinds BTP,Behinds OTP,Tackles BTP,Tackles OTP,Hitouts BTP,Hitouts OTP,Goal Assists BTP,Goal Assists OTP,Inside 50s BTP,Inside 50s OTP,Clearances BTP,Clearances OTP,Clangers BTP,Clangers OTP,Rebound 50s BTP,Rebound 50s OTP,Frees For BTP,Frees For OTP,Frees Agains BTP,Frees Agains OTP,Contested Possessions BTP,Contested Possessions OTP,Uncontested Possessions BTP,Uncontested Possessions OTP,Effective Disposals BTP,Effective Disposals OTP,Contested Marks BTP,Contested Marks OTP,Marks Inside 50 BTP,Marks Inside 50 OTP,One Percenters BTP,One Percenters OTP,Bounces BTP,Bounces OTP,Centre Clearances BTP,Centre Clearances OTP,Stoppage Clearances BTP,Stoppage Clearances OTP,Score Involvements BTP,Score Involvements OTP,Metres Gained BTP,Metres Gained OTP,Turnovers BTP,Turnovers OTP,Intercepts BTP,Intercepts OTP,Tackles Inside 50 BTP,Tackles Inside 50 OTP,Time On Ground % BTP,Time On Ground % OTP,Winloss,HomeAway,Brownlow Votes,Uncontested Marks BTP,Uncontested Marks OTP,Marks Outside 50 BTP,Marks Outside 50 OTP,Tackles Outside 50 BTP,Tackles Outside 50 OTP,Behind Assists BTP,Behind Assists OTP,Ineffective Disposals BTP,Ineffective Disposals OTP
Luke Parker,0.03317535545023697,0.06511627906976744,0.04153354632587859,0.09090909090909091,0.036734693877551024,0.07541899441340782,0.021621621621621623,0.041237113402061855,0.04,0.07692307692307693,0.047619047619047616,0.1,0.03571428571428571,0.07547169811320754,0.0,0.0,0.058823529411764705,0.1,0.04716981132075472,0.08771929824561403,0.056338028169014086,0.11428571428571428,0.04807692307692308,0.09615384615384616,0.024691358024691357,0.05263157894736842,0.0,0.0,0.05263157894736842,0.1,0.03690036900369004,0.07518796992481203,0.03728070175438596,0.07589285714285714,0.02857142857142857,0.056338028169014086,0.0,0.0,0.043478260869565216,0.08333333333333333,0.020618556701030927,0.0425531914893617,0.0,0.0,0.0,0.0,0.08888888888888889,0.15384615384615385,0.023255813953488372,0.04854368932038835,0.040937781785392244,0.0796211855489302,0.03787878787878788,0.07692307692307693,0.007633587786259542,0.014925373134328358,0.041666666666666664,0.14285714285714285,0.024180100055586438,0.04827968923418424,1,Home,3,0.024844720496894408,0.047058823529411764,0.018518518518518517,0.03529411764705882,0.03409090909090909,0.06521739130434782,0.020202020202020204,0.043010752688172046,0.06285714285714286,0.14864864864864866
Jake Lloyd,0.04265402843601896,0.08372093023255814,0.02875399361022364,0.06293706293706294,0.036734693877551024,0.07541899441340782,0.032432432432432434,0.061855670103092786,0.0,0.0,0.0,0.0,0.026785714285714284,0.05660377358490566,0.0,0.0,0.0,0.0,0.018867924528301886,0.03508771929824561,0.0,0.0,0.028846153846153848,0.057692307692307696,0.08641975308641975,0.18421052631578946,0.02631578947368421,0.05555555555555555,0.02631578947368421,0.05,0.007380073800738007,0.015037593984962405,0.03728070175438596,0.07589285714285714,0.04642857142857143,0.09154929577464789,0.041666666666666664,0.08333333333333333,0.0,0.0,0.041237113402061855,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.037209302325581395,0.07766990291262135,0.04508566275924256,0.0876885303402315,0.007575757575757576,0.015384615384615385,0.030534351145038167,0.05970149253731343,0.0,0.0,0.024458032240133407,0.048834628190899,1,Home,0,0.031055900621118012,0.058823529411764705,0.037037037037037035,0.07058823529411765,0.03409090909090909,0.06521739130434782,0.04040404040404041,0.08602150537634409,0.005714285714285714,0.013513513513513514
Callum Mills,0.030805687203791468,0.06046511627906977,0.04153354632587859,0.09090909090909091,0.03537414965986395,0.07262569832402235,0.016216216216216217,0.030927835051546393,0.0,0.0,0.0,0.0,0.044642857142857144,0.09433962264150944,0.0,0.0,0.0,0.0,0.0660377358490566,0.12280701754385964,0.04225352112676056,0.08571428571428572,0.04807692307692308,0.09615384615384616,0.024691358024691357,0.05263157894736842,0.05263157894736842,0.1111111111111111,0.0,0.0,0.05166051660516605,0.10526315789473684,0.02850877192982456,0.05803571428571429,0.03214285714285714,0.06338028169014084,0.0,0.0,0.0,0.0,0.041237113402061855,0.0851063829787234,0.0,0.0,0.038461538461538464,0.1111111111111111,0.044444444444444446,0.07692307692307693,0.023255813953488372,0.04854368932038835,0.031559963931469794,0.061381971238162046,0.045454545454545456,0.09230769230769231,0.05343511450381679,0.1044776119402985,0.0,0.0,0.022512506948304613,0.04495005549389567,1,Home,0,0.018633540372670808,0.03529411764705882,0.018518518518518517,0.03529411764705882,0.056818181818181816,0.10869565217391304,0.025252525252525252,0.053763440860215055,0.045714285714285714,0.10810810810810811
Harry Cunningham,0.03317535545023697,0.06511627906976744,0.03514376996805112,0.07692307692307693,0.034013605442176874,0.06983240223463687,0.04864864864864865,0.09278350515463918,0.0,0.0,0.0,0.0,0.017857142857142856,0.03773584905660377,0.0,0.0,0.0,0.0,0.009433962264150943,0.017543859649122806,0.0,0.0,0.009615384615384616,0.019230769230769232,0.024691358024691357,0.05263157894736842,0.0,0.0,0.0,0.0,0.014760147601476014,0.03007518796992481,0.04824561403508772,0.09821428571428571,0.04107142857142857,0.08098591549295775,0.041666666666666664,0.08333333333333333,0.0,0.0,0.020618556701030927,0.0425531914893617,0.125,0.25,0.0,0.0,0.0,0.0,0.023255813953488372,0.04854368932038835,0.02993688007213706,0.05822518414591372,0.030303030303030304,0.06153846153846154,0.03816793893129771,0.07462686567164178,0.0,0.0,0.02556976097832129,0.051054384017758046,1,Home,0,0.049689440993788817,0.09411764705882353,0.05555555555555555,0.10588235294117647,0.022727272727272728,0.043478260869565216,0.025252525252525252,0.053763440860215055,0.011428571428571429,0.02702702702702703
George Hewett,0.030805687203791468,0.06046511627906977,0.03194888178913738,0.06993006993006994,0.031292517006802724,0.06424581005586592,0.03783783783783784,0.07216494845360824,0.0,0.0,0.0,0.0,0.026785714285714284,0.05660377358490566,0.0,0.0,0.0,0.0,0.02830188679245283,0.05263157894736842,0.028169014084507043,0.05714285714285714,0.009615384615384616,0.019230769230769232,0.06172839506172839,0.13157894736842105,0.0,0.0,0.0,0.0,0.01107011070110701,0.022556390977443608,0.043859649122807015,0.08928571428571429,0.0375,0.07394366197183098,0.0,0.0,0.0,0.0,0.010309278350515464,0.02127659574468085,0.0,0.0,0.0,0.0,0.044444444444444446,0.07692307692307693,0.023255813953488372,0.04854368932038835,0.027231740306582507,0.052963872325499824,0.045454545454545456,0.09230769230769231,0.022900763358778626,0.04477611940298507,0.0,0.0,0.022512506948304613,0.04495005549389567,1,Home,0,0.043478260869565216,0.08235294117647059,0.043209876543209874,0.08235294117647059,0.03409090909090909,0.06521739130434782,0.025252525252525252,0.053763440860215055,0.011428571428571429,0.02702702702702703
Tom Hickey,0.026066350710900472,0.05116279069767442,0.03194888178913738,0.06993006993006994,0.02857142857142857,0.05865921787709497,0.02702702702702703,0.05154639175257732,0.0,0.0,0.0,0.0,0.008928571428571428,0.018867924528301886,0.25806451612903225,0.6153846153846154,0.0,0.0,0.04716981132075472,0.08771929824561403,0.09859154929577464,0.2,0.028846153846153848,0.057692307692307696,0.012345679012345678,0.02631578947368421,0.02631578947368421,0.05555555555555555,0.05263157894736842,0.1,0.05166051660516605,0.10526315789473684,0.019736842105263157,0.04017857142857143,0.02857142857142857,0.056338028169014086,0.041666666666666664,0.08333333333333333,0.0,0.0,0.061855670103092786,0.1276595744680851,0.0,0.0,0.07692307692307693,0.2222222222222222,0.1111111111111111,0.19230769230769232,0.023255813953488372,0.04854368932038835,0.026871055004508565,0.05226236408277797,0.030303030303030304,0.06153846153846154,0.03816793893129771,0.07462686567164178,0.0,0.0,0.023624235686492495,0.04716981132075472,1,Home,0,0.024844720496894408,0.047058823529411764,0.030864197530864196,0.058823529411764705,0.011363636363636364,0.021739130434782608,0.025252525252525252,0.053763440860215055,0.02857142857142857,0.06756756756756757
Tom McCartin,0.030805687203791468,0.06046511627906977,0.01597444089456869,0.03496503496503497,0.024489795918367346,0.05027932960893855,0.05405405405405406,0.10309278350515463,0.0,0.0,0.0,0.0,0.008928571428571428,0.018867924528301886,0.0,0.0,0.0,0.0,0.009433962264150943,0.017543859649122806,0.0,0.0,0.009615384615384616,0.019230769230769232,0.024691358024691357,0.05263157894736842,0.02631578947368421,0.05555555555555555,0.02631578947368421,0.05,0.01845018450184502,0.03759398496240601,0.03070175438596491,0.0625,0.026785714285714284,0.0528169014084507,0.041666666666666664,0.08333333333333333,0.0,0.0,0.041237113402061855,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.04854368932038835,0.010189359783588819,0.01981760785689232,0.015151515151515152,0.03076923076923077,0.05343511450381679,0.1044776119402985,0.0,0.0,0.0264035575319622,0.05271920088790233,1,Home,0,0.055900621118012424,0.10588235294117647,0.06172839506172839,0.11764705882352941,0.011363636363636364,0.021739130434782608,0.025252525252525252,0.053763440860215055,0.017142857142857144,0.04054054054054054
Lance Franklin,0.02843601895734597,0.05581395348837209,0.012779552715654952,0.027972027972027972,0.021768707482993196,0.0446927374301676,0.021621621621621623,0.041237113402061855,0.08,0.15384615384615385,0.047619047619047616,0.1,0.017857142857142856,0.03773584905660377,0.0,0.0,0.11764705882352941,0.2,0.0660377358490566,0.12280701754385964,0.0,0.0,0.009615384615384616,0.019230769230769232,0.0,0.0,0.02631578947368421,0.05555555555555555,0.02631578947368421,0.05,0.01107011070110701,0.022556390977443608,0.03070175438596491,0.0625,0.02142857142857143,0.04225352112676056,0.0,0.0,0.043478260869565216,0.08333333333333333,0.010309278350515464,0.02127659574468085,0.125,0.25,0.0,0.0,0.0,0.0,0.037209302325581395,0.07766990291262135,0.032912533814247066,0.064012627148369,0.022727272727272728,0.046153846153846156,0.007633587786259542,0.014925373134328358,0.041666666666666664,0.14285714285714285,0.02612562534741523,0.05216426193118757,1,Home,0,0.024844720496894408,0.047058823529411764,0.018518518518518517,0.03529411764705882,0.011363636363636364,0.021739130434782608,0.030303030303030304,0.06451612903225806,0.022857142857142857,0.05405405405405406
Dane Rampe,0.023696682464454975,0.046511627906976744,0.019169329073482427,0.04195804195804196,0.021768707482993196,0.0446927374301676,0.03783783783783784,0.07216494845360824,0.0,0.0,0.0,0.0,0.026785714285714284,0.05660377358490566,0.0,0.0,0.0,0.0,0.009433962264150943,0.017543859649122806,0.014084507042253521,0.02857142857142857,0.04807692307692308,0.09615384615384616,0.024691358024691357,0.05263157894736842,0.0,0.0,0.02631578947368421,0.05,0.014760147601476014,0.03007518796992481,0.02412280701754386,0.049107142857142856,0.02857142857142857,0.056338028169014086,0.0,0.0,0.0,0.0,0.061855670103092786,0.1276595744680851,0.0,0.0,0.0,0.0,0.022222222222222223,0.038461538461538464,0.018604651162790697,0.038834951456310676,0.026690712353471598,0.05191160996141705,0.015151515151515152,0.03076923076923077,0.030534351145038167,0.05970149253731343,0.0,0.0,0.02584769316286826,0.05160932297447281,1,Home,0,0.043478260869565216,0.08235294117647059,0.043209876543209874,0.08235294117647059,0.03409090909090909,0.06521739130434782,0.020202020202020204,0.043010752688172046,0.0,0.0
Jordan Dawson,0.035545023696682464,0.06976744186046512,0.003194888178913738,0.006993006993006993,0.021768707482993196,0.0446927374301676,0.02702702702702703,0.05154639175257732,0.0,0.0,0.047619047619047616,0.1,0.026785714285714284,0.05660377358490566,0.0,0.0,0.0,0.0,0.009433962264150943,0.017543859649122806,0.014084507042253521,0.02857142857142857,0.0,0.0,0.07407407407407407,0.15789473684210525,0.02631578947368421,0.05555555555555555,0.0,0.0,0.01845018450184502,0.03759398496240601,0.017543859649122806,0.03571428571428571,0.026785714285714284,0.0528169014084507,0.08333333333333333,0.16666666666666666,0.0,0.0,0.010309278350515464,0.02127659574468085,0.0,0.0,0.0,0.0,0.022222222222222223,0.038461538461538464,0.009302325581395349,0.019417475728155338,0.0327321911632101,0.06366187302700807,0.007575757575757576,0.015384615384615385,0.022900763358778626,0.04477611940298507,0.0,0.0,0.023346303501945526,0.04661487236403995,1,Home,0,0.018633540372670808,0.03529411764705882,0.030864197530864196,0.058823529411764705,0.03409090909090909,0.06521739130434782,0.010101010101010102,0.021505376344086023,0.005714285714285714,0.013513513513513514
